image_id,pred,gt
43d5b1bf-4c9a-4cae-807e-018ce2027842,painting,religious art
443996fd-d0ec-4f37-8f06-824cb703c6d7,portrait,portrait
44621d85-d5c1-4e51-93ad-840f51be9466,painting,"figure painting, religious art"
4465a134-cf90-4147-b0b4-706894a1aa7c,nude,"portrait, nude"
448f2a1f-8752-4eca-8ab2-38added2820f,painting,cityscape
453bc578-27e4-42f5-ab9a-6c7632906592,portrait,portrait
4576b6dc-1f8f-421e-8a2b-22fbafb16c54,portrait,portrait
45c7e2ea-9997-4297-9668-dc25e3f590c8,landscape,cityscape
45cce676-380c-49a4-81ba-157d2514350e,painting,"nude, mythological painting"
46115f0c-c6ff-4c5b-a76b-71f13f2205c3,portrait,portrait
461b4cd5-13c1-483a-ac83-adc092cc648d,landscape,landscape painting
4624718a-4a69-4c63-8f9f-1740803ef1a4,landscape,landscape painting
463619ed-912a-4a46-b17e-1617afa69d2c,person,religious art
46642723-e365-4b18-a237-f4c06b111074,painting,religious art
466c2f9c-2eb8-457d-85dd-72b548868508,portrait,portrait
46817707-8a22-4e67-8628-8f62c98c7b18,person,religious art
46b4ac7a-ce14-469e-b961-b9dd396579c8,portrait,portrait
46b59aee-6cf0-4e48-9c17-3f86b63fe050,portrait,portrait
46c73c73-5c10-4421-8682-173dec679453,landscape,landscape painting
46e0d172-6120-4108-b8b1-c067dc455a06,portrait,family portrait
4733068b-2071-4ffa-a443-dd878fe7dc07,landscape,marine art
4734fae4-f40d-422b-9527-37134511b66c,portrait,interior view
47689990-380e-4ffc-a086-2788fd120d0b,painting,Veduta
47ab5291-0eb2-4ef0-b2b6-43627c5c2059,landscape,landscape painting
47cdc44c-3852-4d44-bcbc-6a668cad7040,portrait,portrait
47e0511d-940b-4b14-a754-037f05f81678,portrait,genre art
483a676f-2517-4781-ab13-893eef8716aa,landscape,landscape painting
484af0ad-cfa4-4bcd-84ea-2f099c1d2a09,painting,genre art
48a0cbeb-80bf-4259-b6e6-19f287f51961,painting,portrait
48ade423-95f1-471a-8442-1674f8a67de1,portrait,portrait
48da5f37-b878-464c-b531-12ed503f6e09,portrait,portrait
48daffba-db61-48bb-aa82-662b5c1ecb79,person,religious art
49123bd1-83ed-434b-9443-0f5d442de727,portrait,genre art
49132c1b-b046-4ab5-8fd3-18bb9f748cd8,landscape,religious art
494298ed-7d7f-470a-b313-ea58088be35e,painting,"nude, mythological painting"
497334bb-3921-4f20-93d8-fe7376aa9b80,landscape,landscape painting
497433d6-4942-4c2a-afb9-cdff097387ba,painting,religious art
499299ab-941f-43ff-94db-9668b10fc2f7,portrait,portrait
49e2d1d8-b874-4e52-b6d6-6de828e32cff,painting,landscape painting
49f6cf3e-2285-419f-a7ae-309a9ddc90ff,painting,interior view
4a828a9c-1534-4f30-a5b9-f00237fdf837,bears,landscape painting
4ac59245-fcc8-452c-9764-cdba72e0d439,still life,fruit painting
4ad59302-7699-4dcd-a5bf-73d570e7e241,painting,portrait
4ae1de2b-18a5-477e-8ac0-d7463bd31751,painting,religious art
4afa4094-bfc4-4ce9-8746-b020afb6f843,aphrodisiac,mythological painting
4b2a5e61-7669-445b-9765-04c91f94addc,still life,still life
4b72f2eb-af04-429e-ae8a-e06607620f73,landscape,"landscape painting, marine art"
4bb0fd7f-6e7a-4288-8d2a-45d79ecaf019,painting,mythological painting
4bd9ace2-a584-440b-aaba-49b670267c9b,portrait,portrait
4bef5160-94aa-422b-8f11-c9d3283f464e,adoration,religious art
4c11b75b-81c0-4335-94c3-911c20290b3d,nude,religious art
4c3dfbca-9a42-42be-ad58-f94255d81a39,portrait,portrait
4cb91114-bcee-4344-b8a7-b7a22f932d4e,landscape,landscape painting
4cf8e885-cfd3-47c2-9df0-61a46b7bd260,portrait,portrait
4d1915ee-ef90-48ec-9844-2705027113d9,painting,religious art
4d272bbb-5a31-49e3-90eb-f04e7466f118,portrait,self-portrait
4d821ac7-b3d2-4af8-9b47-aef67e4a75ea,portrait,portrait
4dc4b7c3-e8cb-468c-99f6-4483f7fcaa71,landscape,landscape painting
4def5d13-42f9-4dbd-8a04-4224b0f90f26,painting,"religious art, genre art"
4e401c94-1dd1-4782-806d-eed9ed8c6527,portrait,portrait
4e524f2c-6fe0-4727-9c98-171874fd2825,painting,religious art
4e7188a6-4245-4d5c-a335-7db766e35f9c,abstract art,abstract art
4e7e1874-ba58-4a46-bffa-4908f711bc9c,landscape,cityscape
4e993223-6d68-4e5d-8bae-a17f270fdb3f,painting,religious art
4e9ec6fb-05f2-4e23-8463-bbdd245c10f1,realism,religious art
4ed6a915-83eb-4f3f-a065-ccd4981b8e72,rococo,religious art
4f14b5c2-7c34-4ff4-b1c7-083a0890d174,portrait,portrait
4f577162-e474-4244-82fc-8a87efa7e8cb,painting,allegory
4f8a83c2-c656-4698-83c2-6e64c23573df,portrait,religious art
4fb04851-94ac-44cc-9e2c-b55fe914b863,painting,religious art
4fb8d3f5-a779-441d-b70a-9f4c84ef3ecb,portrait,portrait
4fefa3d1-6ade-4aaf-b99f-83a43392619a,portrait,portrait
500acefe-7e17-46ce-85b6-f5007401dc9c,adam and eve,mythological painting
5058e31f-4101-4914-8ab0-b9a6ad0d097e,painting,religious art
505bb35d-c57a-47ea-99aa-59f353dd9f50,person,allegory
506a6427-0049-4796-a534-3f4281a9f077,person,religious art
509f6eb4-d3fa-4c5a-bbaf-0c721f0d63fc,still life,still life
51021ccd-96f3-4400-9210-ff81a9366e42,portrait,miniature
513c0c79-967f-40b6-8fbe-9d4680e2a525,painting,religious art
5151c9f3-cf9d-4598-ad74-90da585034d3,portrait,portrait
51a867a7-571b-4caf-8eea-2a37e7088695,landscape,landscape painting
51b00820-78f4-4a6d-9cf7-528036c12a02,landscape,landscape painting
51dd4992-ab78-4acf-ae16-37dbf1d532e1,portrait,portrait
52840469-8974-404b-8252-2e1444f1d8d4,portrait,portrait
52e97f0e-8e86-4871-a11a-569e854ed68b,landscape,marine art
53747f27-200e-494a-82d7-be041b282f6d,person,"allegory, mythological painting"
537a3d3b-5092-48e5-ace1-3339fe3fc29b,landscape,landscape painting
53934132-6205-48d8-a367-bac191bd2684,painting,religious art
53d0e56f-96e4-4c2a-b1ae-347a520c5fe1,painting,allegory
5430cf90-21c2-463a-99fa-fdd3e390cc01,painting,mythological painting
54a711c8-2974-4ebd-b34e-9c1a5587dbc3,portrait,portrait
54ac3514-28fd-4d3c-bede-aea248f6ff6c,portrait,portrait
54c09a15-ae3b-42a4-9092-b45f74612bf5,painting,religious art
54d432d4-bb05-4554-bf7d-ece46578c938,painting,mythological painting
54dea80b-ac5c-4f5d-866a-b68cb75d90db,landscape,landscape painting
54ef2133-91a3-4d38-a8ec-6db79448073b,baptism,religious art
5503c42c-6d8e-482f-a273-3d43d29c7363,person,"history painting, nude"
551165e9-1421-4852-8f8f-60c0771ef563,landscape,capriccio
553abb62-b999-4371-b13a-1881783a9295,landscape,landscape painting
55636cae-aa87-4ba9-9f76-a08af58d9fa4,landscape,architectural painting
5580b303-2ade-408f-9889-0b395dc3d0a9,painting,religious art
55c32a73-7ec3-454b-9954-af793baa7e80,portrait,portrait
5608c623-aef3-4731-84dc-3d4be91d56df,portrait,portrait
5610e8ff-825e-4a95-b7de-e0af5a4231e5,painting,genre art
562a967d-b91c-4beb-aaf0-78f4f5c681bd,interior,genre art
56528ab9-9e1a-4f08-8b6c-0e0374945a15,portrait,portrait
568f74aa-f26d-4073-b8bd-4006446ffea9,nude,"nude, mythological painting"
569fbdd7-0098-40a6-82bd-bd75e394a538,fruit,floral painting
56d57c39-26de-4ca6-9024-4f717e01a46a,portrait,self-portrait
5700576a-6fb6-4e69-bfbf-2c730724674b,landscape,cityscape
570b2f2d-0a78-47f4-818d-02b68cda36eb,landscape,landscape painting
570ca728-16f6-4b13-a272-f54fb8c17735,painting,religious art
57345c05-0ef1-4362-b52e-db41e0a4f678,portrait,portrait
57513db2-c4b2-4880-bb8a-e1dcd71ea86d,landscape,landscape painting
57757cab-dcca-4287-90b9-d2d71dcf0cf3,landscape,landscape painting
5779b515-77bf-4579-b0e8-ce4dce4580a1,painting,religious art
577bf1b5-340a-482a-baa7-90b0ba69a45f,landscape,landscape painting
57a9c4e4-f245-4b72-a1bf-f403af61aa94,portrait,portrait
57f431b9-52d9-479f-9b11-b66807393f34,painting,religious art
582e4593-9b13-400f-93ef-0b56e9f5c375,painting,religious art
5843ce8a-fd93-4c1d-8f9e-72cd834cb7a3,christianity,religious art
5853c429-a556-4148-b2da-13657b258327,portrait,portrait
58899594-8d3d-4be9-ab6e-ba66242e7ec8,ceiling painting,allegory
588a749b-92b0-40ae-be31-d4e1e984bef3,portrait,portrait
58a2c038-5069-4d32-982e-38d63d9f9341,painting,religious art
58d18ecc-b1a3-4d78-bd29-ce68e5afd21c,portrait,portrait
58e171b2-8565-4e3a-9ad6-2ea03e282e08,portrait,portrait
593ea54e-d1d0-4109-bca4-aad612125324,stormy seas,marine art
59535272-8b1e-4d83-9d08-1b7c04ad2446,adoration,religious art
59758ada-6494-450a-8f7f-e33bb366955f,nude,"nude, genre art"
59aeae22-60c5-4b22-91d7-5b694edd5fe5,landscape,idyll
59be4818-acd0-4a9b-a4a4-c63ccbbd1282,person,religious art
5a13e4c8-f8d4-455b-89f4-8884bb6f61e1,portrait,portrait
5a188b58-ad5a-4cb9-9a2a-4933f1bdc671,painting,"marine art, history painting"
5aa2f715-3a0b-4cde-a538-2fd97c565c69,portrait,portrait
5aab3e71-8064-4664-bac3-5ec28a355fff,still life,still life
5afdcb83-15d2-4544-807f-1917d979f1cc,landscape,landscape painting
5b2c0dd9-e9fb-41ce-ba31-18d5310e90aa,painting,genre art
5b3e1d2b-fe0c-4a48-8a76-cb1d0788d45d,portrait,portrait
5b7b176f-9f7d-4b21-92d7-8548ac2e1c7b,fruit,still life
5b81f9c9-2da0-4ec9-a28f-b6c22f656de4,portrait,portrait
5bae949a-f978-4e57-924b-41b9cf03fc40,neo-classical,"nude, mythological painting"
5bf900dd-6bc8-44dd-b281-1ed9e0c9724e,flower painting,still life
5c189e92-b8eb-4a1a-a3cc-e968f321fdf7,renaissance,religious art
5c5621ad-f9fd-4f7d-a99e-9bda7ab041ed,romantic,genre art
5c57a2cf-eaac-42e0-af03-96fec9a9d470,painting,cityscape
5c711c3e-429f-4a9a-9518-b5d24160e54a,landscape,landscape painting
5c904979-2dc5-43a2-8066-a58a4ab2d292,landscape,landscape painting
5cc65ff8-a5bd-4e63-949c-cccc180e3e5c,landscape,landscape painting
5ccb66e0-d064-4c88-9661-e3c4cf5d7b21,person,portrait
5cce0afa-5654-43b6-ade2-70a03a1aad48,landscape,landscape painting
5d25ce6e-7e7a-4573-9b7a-2e089a6dbfa5,portrait,portrait
5d4ad45d-f16c-4a05-8659-11558859202b,portrait,portrait
5d58acac-a713-4791-a5db-9e69ac451a8f,flower painting,"floral painting, still life"
5d71940c-87bc-4086-ad63-1f19bc9efecb,painting,genre art
5d84d60e-7460-41d4-af88-ddfd0df1e9ae,music,genre art
5dd8feb0-3747-47ae-b932-07698b166583,portrait,group portrait
5e172c64-ab4e-4dc3-8db9-7069355dfd14,painting,religious art
5e50c4bb-4b6b-46ba-bc5d-d1cf16e805a9,person,religious art
5e6209b3-aeff-4afb-ac2a-153f2b99a95d,portrait,portrait
5e743776-e17e-49e4-8e90-bcd99bb039de,portrait,portrait
5ecba13e-be80-4385-80e9-cec56d7e5b74,landscape,religious art
5eee5b71-b685-4903-a5a2-0cfe570485be,painting,religious art
5f2236dc-c579-49c3-b6d1-0b62a1542792,landscape,landscape painting
5f51d477-3e52-4313-9d49-f4d18691b03a,portrait,portrait
5f5ec02a-d272-4d2a-852b-7d1cd03a66b9,painting,genre art
5f64ace2-b0a1-4d66-b604-1f7859c38d6b,figurative,religious art
5f6caada-b48e-458a-b447-1fc9ecd6063f,painting,cityscape
5f77bf4b-6d4b-4c8e-b565-9093e993bdf4,landscape,landscape painting
5fb0a6c4-4c28-4d70-b00e-9c12ab0bbd7f,portrait,portrait
5fbd3f86-85a6-4974-b873-7f89702da0d4,landscape,animal art
5fc94102-5899-4cc4-9535-973677e55ee2,painting,genre art
5fea3aad-3d8f-460c-8ffe-2a7c3558354d,flowers,floral painting
5ffd48b7-7937-42be-a3c6-e6fecdaaaf9f,person,religious art
60101fc7-1d80-4caf-aa45-759722404823,portrait,portrait
60b27047-9e4b-4c83-a18f-8289cf1025e8,seascape,marine art
60c48ff3-59b2-4bb7-b854-034a5f868375,landscape,marine art
60f72519-8f22-4781-b22b-a6a1ccdd7e0d,portrait,portrait
6126e79c-f7fc-4362-9b2d-a383187e1b41,portrait,portrait
61273c03-bd04-41f8-8ee5-e2b8b9205945,landscape,landscape painting
612fa264-aa2b-4970-a15d-8ea131900618,painting,capriccio
6167da5c-7575-4c4e-92f9-b1f9b0cbade4,portrait,portrait
6193d940-8c71-4dc2-95fc-18bc30945787,landscape,"landscape painting, marine art, capriccio"
61b0c21e-f877-4696-b875-a01fb7ed4dab,portrait,portrait
61bdd372-79fc-4af0-96a2-1d91974dce75,interior,church interior
61c76c26-367b-4ed3-914c-2ee4c2b42463,theatrical,religious art
6267b991-bf6c-46ab-ac04-f08094674642,painting,religious art
62768458-df4f-48c9-a031-c86c42a37a4a,portrait,genre art
628cc65c-f1bf-405e-86e0-0636b9e652bc,portrait,portrait
62dffdd0-7e69-427a-b8b2-1afc9f147e18,painting,religious art
630ef8eb-7f69-4aff-aa4d-4e4f2e16aa74,landscape,landscape painting
632e10c0-2231-459c-9a8f-58202946d574,portrait,portrait
6331de6f-94b0-4497-b35f-b2345a7e9c60,portrait,portrait
63a24f03-cfd7-4a4e-b5c6-562118a7f45c,angels,mythological painting
63c91585-fc18-43f9-8974-500a906b035b,portrait,portrait
63e6d022-3e1a-472d-8769-6dd772a6e58c,painting,religious art
643ca7a9-4755-455e-a15d-85812033d573,portrait,portrait
6477f42e-ac1f-47a3-a5a4-f1edd75d58fc,landscape,landscape painting
64b9f529-9625-4d64-b3f6-b04cf4ddbbb3,portrait,portrait
64eeaf50-03d6-4b1a-854c-e6ecf5bf326a,landscape,landscape painting
655deee8-7f8c-4987-88fb-5b1dccf96538,sheep,landscape painting
65819f7f-44a6-49c2-a36f-e97a44377266,portrait,portrait
66008323-1186-4ef7-a157-9570475c1057,painting,religious art
6609a21e-fc5a-47d6-bed5-c3ca32e6179b,portrait,portrait
660ff871-8992-4635-827d-bcfb79d610ac,roman,Veduta
664e2f8a-9826-4dc6-8066-45c5b7a7198f,portrait,"portrait, group portrait"
666abce5-d2d3-41de-886b-2183b841fc24,painting,"portrait, nude"
66ac8008-9b9a-4fbb-a8ba-abdfcb565e92,portrait,religious art
66d5f597-1ffd-40f9-8ee6-ed394fa782b6,portrait,history painting
670f2996-3f75-4570-b3fb-094bd925e63b,portrait,portrait
67347233-e206-49d4-8d56-7d9229854a12,person,religious art
6742a5d8-6440-493b-bfca-c09f109a35cf,landscape,landscape painting
67ada198-13c7-4e0e-83f2-d9b24fd85c81,crucifixion,religious art
67edfa8f-e571-482f-a398-06ee006367ec,portrait,self-portrait
686b8c23-34f4-4b27-882c-aa10aead3d6e,painting,history painting
688719fc-b2fc-4b42-bc77-ab745e4f062e,portrait,portrait
68b051f8-4e11-4893-93d3-0ebb6610a445,painting,religious art
6946ee57-87ad-44e9-82ef-a9f8d72a7b38,landscape,landscape painting
694cb368-8a3d-4fba-82bc-ec6422bafc88,landscape,"landscape painting, animal art"
698bcb9b-3af6-4168-9a04-ad1c13b22ac1,painting,history painting
69a7091a-8aac-4cd0-9c24-698f5347d31f,portrait,portrait
69baaa90-3a55-4b26-b26f-fac51ce1c9fd,portrait,portrait
69bed559-9bb9-48e3-9969-d501750a4dd1,starry night,landscape painting
69ed618e-08bb-49ba-94d0-73f1f382b1c5,seascape,landscape painting
6a2d80c1-d8ff-415f-bf99-bb1186e8f9b4,portrait,portrait
6a2f6540-7fec-42f7-a6dc-54cad8dbe4cc,landscape,landscape painting
6a3ffc83-c341-49f0-94e4-75d8a9b6c792,nude,"nude, genre art"
6a660c7d-11e3-48b7-a863-187f99cfaabb,portrait,religious art
6a7dacfb-c2b8-4848-b6bf-e8183026fc0c,still life,floral painting
6abd5195-c0a7-4326-acbc-7ffb54febf20,portrait,portrait
6ad612d1-c7c9-4b95-8601-2c6b4ab3c6d5,person,religious art
6aeb0f86-5ca1-45a0-9084-b774d8851a4b,landscape,landscape painting
6afced32-4397-4c1a-8152-e74a5c1efb48,still life,floral painting
6b329c8a-b303-4e7b-ab0d-c730f86caacc,portrait,portrait
6b4e8c6a-d388-4d01-8a5d-0505eec43e09,abstract,landscape painting
6b9f3a09-b809-4438-b3c9-60932af4762d,bullfighting,genre art
6bacbd36-f7a0-4fff-ac8a-a4eb07ccf265,portrait,portrait
6bb3d739-22f4-4d78-bb09-84bbad5d306b,portrait,portrait
6bcf6612-2380-44ef-b6a3-3820f8bd02d1,gothic,church interior
6bd0f2b0-340d-4719-ad01-142a0dd97d33,nude,"history painting, nude"
6c2e0951-8c71-4129-b65f-0eda60343517,figurative,mythological painting
6c34211e-63c4-4617-a890-c7dd4bb8b735,painting,religious art
6c95d2ad-bd6e-4370-8e39-1c80b06a54bc,landscape,landscape painting
6cac2848-4ce1-4102-8d4f-32307e63fe6a,painting,allegory
6cd4765c-d735-422c-b1b1-79bb02fdd2e8,portrait,religious art
6d218ca9-683b-46e8-be56-033ee83ec771,painting,mythological painting
6d371908-1e0a-4d74-b514-79a9feedeba3,religious,religious art
6d4f1e4a-daeb-4c65-ab2e-9d6fdaad27eb,portrait,portrait
6d8bdadd-5403-4dfe-b612-c96f4fa0b5d6,oil on canvas,still life
6d9a220b-2dd9-4385-b704-b18659f1be44,portrait,portrait
6da2e9f2-6cb9-4541-8ede-567452f309a8,portrait,equestrian portrait
6dd36cdc-db5f-4661-971a-de3097e62ee2,portrait,portrait
6e58e024-bdda-4772-b814-c5b364d24a47,aphrodite,mythological painting
6e734121-af33-4c6f-9856-4582c245e77b,adoration,religious art
6ee2e3c9-b7fc-41dd-a963-cda0854caf0b,painting,history painting
6eefd02b-ede1-49ff-a954-51b12d059d5a,person,religious art
6f324983-c780-485c-bab9-478d1ff5188d,portrait,self-portrait
6f379b7b-688a-4cbe-9a48-46ec84bf9d0d,landscape,landscape painting
6f4c4a5b-4623-4aff-818f-dbe758a31b1d,portrait,portrait
702447eb-bba0-4a28-a3da-3fddbd9771e4,person,religious art
7039d8ed-ef22-402c-89f3-14d77c9eeb7e,portrait,portrait
703d30ac-2cdb-4d28-b004-24a212548b9d,painting,religious art
70711190-c40c-4b10-8ac7-9ac406f1575c,landscape,cityscape
70bb59da-08a5-43d9-91a4-48ab4ecf0522,landscape,landscape painting
70c1fec7-c7a3-4d0a-8ec7-33c5cb132547,portrait,portrait
70e02870-986a-43a3-8296-84b0da45248b,nude,mythological painting
7196ac46-e454-4dcc-8621-5b210bc93008,canal,cityscape
7196f66e-71c9-47e3-ad41-100b3da34a3c,landscape,landscape painting
71c6ffcd-dd29-45c7-b0c2-6f5b7553807c,person,religious art
71de1f88-10f1-4dc7-9c50-14065e1d8bf3,painting,religious art
71f3ceaf-5c44-4631-a44e-aa06131a0e50,portrait,history painting
71ffddb6-a71e-46e5-8e65-b57337961c47,painting,Veduta
724a3d69-eb3d-4bfa-9003-aa3a4f16fabc,portrait,portrait
725ef608-3b60-4a87-94e6-b7911a5cc9b6,portrait,interior view
726f78e6-00cb-41bb-986c-c841351590de,painting,"marine art, history painting"
72a6cddc-e151-43f5-9f94-c79a22b6b89b,painting,landscape painting
72bdf5bd-bfe6-4c3e-a9cd-6e8ddde734d6,painting,religious art
72d615aa-e771-43e3-82cd-046afda2ff05,portrait,portrait
72e9109f-f583-4837-bd26-71c69d8eb86c,landscape,"landscape painting, marine art"
7339a13c-bb96-4ea2-a7a8-599139efbb7c,portrait,portrait
7364195e-01f3-4acc-8c7c-fb626d55e934,still life,still life
742a3553-47b4-47bf-9cb5-58d2008c028d,still life,still life
7445b903-5923-4f5b-980c-00e37dfdbf9a,portrait,portrait
7495a8b9-99f5-4507-8fea-870ba2a71abc,portrait,portrait
74a0f123-03e7-4343-afdb-7d2e237b58e5,portrait,portrait
74c6c9a3-42d1-428e-a095-cea5d48a752c,painting,religious art
74dfd9a6-27d0-4e64-a1b3-da61b04ab31f,nude,"religious art, nude, genre art"
756a5964-99d7-4f55-971b-a51e3f08f070,portrait,portrait
7589777e-4c23-4238-b90d-de97f37dfe94,realism,religious art
75dca599-b312-4227-a28d-72fd807f6a6a,painting,history painting
75ddef56-fa52-4f58-be01-f7246ff83990,portrait,portrait
75e315e1-9ed1-4813-8d85-6e2762a49192,portrait,genre art
760ff035-5d46-4754-946b-b3124fd73121,portrait,portrait
761be8ff-8878-4d90-a0d2-c5a8b3ce3f94,painting,architectural view
76833cc0-5cab-48b0-8b43-172dcc806ff6,portrait,portrait
76872bc7-ceb6-489d-bcdf-b67e151e3a6b,figurative,allegory
76df4d78-3b73-4bfa-a625-4bb959728e40,landscape,landscape painting
76f08e8f-2ba7-4e2f-9a44-ccddd5f0b247,landscape,landscape painting
771378c3-1159-4e16-bd0e-bba2b1b43679,renaissance,religious art
774bd1ac-0694-4d65-b21c-0a499febcb7c,painting,religious art
775288d0-60fe-4484-b762-319d59b63781,portrait,self-portrait
7763e536-07d7-490a-a946-2425a6b7169c,portrait,portrait
77e2ec61-1cd4-4bfe-b87f-362f339aa825,portrait,portrait
77f901c8-eb98-45e8-a673-bb26b87d4af4,landscape,landscape painting
7803d661-5867-4e61-a055-7017f8f1941c,painting,religious art
78152b57-2134-4108-a5d5-d5f5c94327c1,portrait,"self-portrait, family portrait"
788d0df9-e73c-4de1-87c9-a5dbe0d3b2c3,painting,religious art
78ca4a92-5915-4e26-b779-e2d1e3ce194a,realism,religious art
793cf388-538c-4ebb-a920-e9aba26ae366,painting,Veduta
794817d4-133f-41dc-9d3b-59fc9f3adcda,painting,religious art
79934b4c-2aad-46ff-a545-77c5da5d4943,painting,mythological painting
79b4e6a9-e2f3-4c36-84f0-4659ae413540,portrait,portrait
79b887cf-a7a6-4812-b052-fa0e97ca76d8,landscape,landscape painting
7a237449-7d7b-4bce-b725-c7779aef675f,portrait,portrait
7a3c15aa-6882-4e37-9c23-1e8361db8200,fruit,still life
7a8ced7f-c00a-4b82-be04-2eaeed7bdf60,portrait,genre art
7aa656ee-abb5-4eac-ab9c-31bc9af784b3,painting,mythological painting
7acfc3ca-eeb4-45eb-8b4f-90ef4cb5933d,person,religious art
7ae748f8-371f-44b1-b6a3-87d91dbb87e8,painting,landscape painting
7af84b9e-fec3-4889-b934-568ce2049d66,portrait,portrait
7b00e7a7-b737-4dbc-9061-79b2589b1d86,renaissance,religious art
7b17433d-4517-4545-8b1b-e5406ec939b9,person,genre art
7b3ebe0c-6701-4899-9ca3-0a793efd420a,painting,religious art
7b7fb62f-cabd-4ac9-a26b-a5952fb34256,street scene,cityscape
7bc5ab3d-e81f-4df2-890c-7a71de7e69ae,person,religious art
7c32e45d-dc5c-49d9-98b9-adfded02caab,painting,history painting
7c8ced65-39a5-40f0-948f-bc078a83d4db,painting,genre art
7c8d8402-bcd1-4ff7-96ab-73789b0e1099,portrait,portrait
7c98df0f-7449-479f-bf86-a3b9d49b7b73,landscape,landscape painting
7cc664e4-91d2-44a2-a573-147e9357e5ed,painting,allegory
7ce92ebb-683f-4640-96bc-6e7de91d06e5,sva cvivo persona,still life
7d117cf8-8d83-4504-8596-21e3c84edecc,portrait,mythological painting
7d2c73ec-e0fb-4f2f-8f87-dec9fdee4ec6,nude,"history painting, nude"
7d2e88bc-0823-42a2-a56d-195ab48b4f8b,portrait,portrait
7db6606a-7ad3-4fbb-b93c-bf715a761ad9,nude,landscape painting
7dbbb574-dfba-4c55-9362-0b482acf25f8,figurative,landscape painting
7dd69d83-2bda-4aa8-aa28-0d1dd9913415,painting,history painting
7e04c0ad-75c6-47f8-a42b-2ff2679b374c,portrait,portrait
7e0903cb-4ab3-4f20-b3f5-6f322f35ae98,nude,"nude, mythological painting"
7e41d822-b77b-424a-8bfd-fb38c4e82fc8,the rapture,religious art
7e56d9e7-7614-4091-a41e-65ef176673fc,a painting of a man laying on a bed,history painting
7e87b68b-3c91-4653-acc1-13278f9d5a09,landscape,genre art
7ee82349-21e4-4df8-b603-35fc7c9c1bdd,landscape,landscape painting
7f4a28d6-0b10-4cf4-a483-c6cb3581218b,naive,"nude, mythological painting"
7f74e8f6-bf6a-484c-b779-5f9641279f47,person,religious art
7f7f4502-d845-44c4-bce7-a4ab0831b9e9,still life,still life
7fe97cce-c531-4744-b289-543086d4f754,landscape,landscape painting
800b5911-0946-4a1d-89a4-2a98e3a8e963,portrait,interior view
8030c280-58a4-435b-bcc6-5bb57ba26dcb,person,religious art
80468ca5-8404-4e0a-b0b4-681c09a274a6,portrait,self-portrait
805d6026-7e69-48f9-934d-6ca182041adb,painting,genre art
8064c302-22fc-455e-bddf-f6c436205ddc,portrait,portrait
808a27f8-bba2-40c7-96aa-28280cf2202f,portrait,portrait
80cefbb0-d811-431f-b1dd-2827ff4fbeef,person,religious art
81191e1b-72b8-456b-9a87-b017278a37f9,landscape,"landscape painting, marine art"
81240fbf-62db-42a1-b550-69cd6745a875,portrait,portrait
812b5c22-5127-48d5-a64d-51759dae0a30,painting,religious art
815bbc66-9edf-463c-88c2-6be46b79e55a,portrait,portrait
816659d9-5e30-4e32-9131-dea837d4f383,portrait,portrait
81ccaa8f-3875-4d84-9fd2-2ed012477b35,portrait,portrait
81e2c524-35cc-4560-970a-76fbf453574a,nude,"nude, mythological painting"
82381511-50b0-4f97-a01e-e8ba7a719c8d,landscape,landscape painting
825bf3cd-3cee-4aa6-8089-41e2eb13ee13,portrait,portrait
82fc17e1-c04a-4dd8-9941-c66507494e57,realism,religious art
83197987-7713-4eb6-9ae9-ae9df178867d,portrait,genre art
835185e3-2147-4194-8554-246f3eceeb61,portrait,self-portrait
83751605-1b7a-437e-bd3a-3db3282f5d53,landscape,"landscape painting, marine art"
83933fb7-d740-4062-b20e-97f7c0313b5f,person,mythological painting
83a5b709-bf89-4f81-8b27-5720054d0120,painting,religious art
83ab5d0c-d98d-4461-a53e-17937d164240,interior,church interior
83dfce09-9dc9-4eed-8273-a76dbd1c3ba2,oil painting,interior view
83ea1be0-a08d-4e68-956d-f4f4ddcd8870,cross,religious art
8412dbfd-0681-452e-a366-1a3d9df8c36f,portrait,portrait
847ca3f5-b58e-43e4-8453-a12a7efd1c86,portrait,religious art
84b67834-6001-4b7a-91fe-4b2bebb3c28b,landscape,landscape painting
84d2bd9c-2e2b-4b68-8309-708d709293f1,portrait,portrait
84dbba3a-4fe8-4837-99d0-ad472ae333fd,nude,mythological painting
84df2b88-96b3-428b-867d-4b0cc46aff30,figurative,portrait
84f960f8-3ab2-40f7-9e60-fefb3b48ece5,portrait,portrait
8507e240-2ab8-422f-8a61-01bbc053eed8,street scene,landscape painting
8519cdeb-1189-42e2-9c3e-1850016bf475,flowers,floral painting
8520a935-e215-4927-9409-0442dbfc8ae9,painting,religious art
8563071d-40f7-4061-9261-32431d510935,roman art,capriccio
8575a698-243e-4361-9093-988f05e43cee,painting,religious art
85805d1e-5864-4c6e-b9c6-6793366c8b84,portrait,portrait
85f8cab5-b176-4edf-bb2a-a2027785344e,portrait,portrait
861151d9-1458-4455-b724-c0dea4d31201,landscape,"landscape painting, allegory"
86564f6d-3d6a-4a30-a62b-24927b5acd1c,crucifixion,religious art
86bf8c99-64e9-41fb-99e7-3306f71f0a5d,painting,religious art
86ee5fb4-c650-4a27-9ccd-b78f620a16fc,religious,religious art
86f3f21f-888f-40c2-b4d0-66c08725c8ab,portrait,portrait
