image_id,pred,gt
48a0cbeb-80bf-4259-b6e6-19f287f51961,a woman holding a mirror and angels,Charles XI of Sweden
48ade423-95f1-471a-8442-1674f8a67de1,"person, king person",Juliana of the Netherlands
48da5f37-b878-464c-b531-12ed503f6e09,"person, portraits of women, portrait painting, portraits, portrait","woman, eyebrow, gaze towards the viewer, black hair, brooch"
48daffba-db61-48bb-aa82-662b5c1ecb79,person,"Matthew the Apostle, Calling of Matthew"
49123bd1-83ed-434b-9443-0f5d442de727,"woman at table, woman sitting at table","woman, window, door, night, hat, table, chair, cosmetics, coffee, radiator, cup with stem, automat, light fixture"
49132c1b-b046-4ab5-8fd3-18bb9f748cd8,"ruins, people, and a obelisk",ruins
494298ed-7d7f-470a-b313-ea58088be35e,a woman and a man,"woman, man, nude, painting, chignon, artist, Cupid, mask, brown hair, statue, shield, back, clothed male, naked female, Eros, kiss, arrow, bow, box, studio, Pygmalion, Galatea, Galatea, gynoid"
497334bb-3921-4f20-93d8-fe7376aa9b80,a mountain and a field,"landscape painting, hill"
497433d6-4942-4c2a-afb9-cdff097387ba,the virgin and the dove,"woman, boy, Mary, Christ Child"
499299ab-941f-43ff-94db-9668b10fc2f7,"person, portraits of men, portraits of women, portraits, portrait, portraits of people",Carel Joseph Fodor
49e2d1d8-b874-4e52-b6d6-6de828e32cff,boats docked at the river,"boat, river, barge"
49f6cf3e-2285-419f-a7ae-309a9ddc90ff,a woman sitting on a porch,"woman, long gallery, vegetation, masia, rain"
4a828a9c-1534-4f30-a5b9-f00237fdf837,bears in the forest,"tree, understory, windthrow, bear"
4ac59245-fcc8-452c-9764-cdba72e0d439,"fruit, flowers, and insects","pomegranate, grape, peach, plum, melon"
4ad59302-7699-4dcd-a5bf-73d570e7e241,a girl in a blue dress,"woman, sitting, girl, peasant"
4ae1de2b-18a5-477e-8ac0-d7463bd31751,"person, the virgin and child","Mary, Christ Child, Saint Sebastian, Fabian, Roch"
4afa4094-bfc4-4ce9-8746-b020afb6f843,a group of people eating a meal,"nude, dining room, food, Theseus, banquet"
4b2a5e61-7669-445b-9765-04c91f94addc,"and a vase, salmon, lemon","physical container, bread, spoon"
4b72f2eb-af04-429e-ae8a-e06607620f73,"and a river, boats, a city","harbor, La Rochelle"
4bb0fd7f-6e7a-4288-8d2a-45d79ecaf019,a group of naked people in a room,Vulcan
4bd9ace2-a584-440b-aaba-49b670267c9b,"person, portrait, portrait painting, portraits",Marie Huet
4bef5160-94aa-422b-8f11-c9d3283f464e,person,"woman, boy, Mary, Christ Child, circumcision"
4c11b75b-81c0-4335-94c3-911c20290b3d,"a tree, a man and woman, and a tree","Adam, Eve"
4c3dfbca-9a42-42be-ad58-f94255d81a39,"person, portrait, portraits of people, portraits","portrait, man"
4cb91114-bcee-4344-b8a7-b7a22f932d4e,a mountain range and a river,"tree, boat, mountain"
4cf8e885-cfd3-47c2-9df0-61a46b7bd260,catherine of aragon,"Catherine of Sweden, Countess Palatine of Kleeburg"
4d1915ee-ef90-48ec-9844-2705027113d9,a woman and a man,"decapitation, Judith"
4d272bbb-5a31-49e3-90eb-f04e7466f118,a man sitting at a piano,Anders Trulson
4d821ac7-b3d2-4af8-9b47-aef67e4a75ea,person,"portrait, man, cannon, George Washington, Battle of Trenton"
4dc4b7c3-e8cb-468c-99f6-4483f7fcaa71,a mill and a house,Ruisdael-Hobbema watermill
4def5d13-42f9-4dbd-8a04-4224b0f90f26,women and children in a garden,"landscape painting, woman, angel, boy, Mary, Christ Child, Jesus Christ, mother, vegetation"
4e401c94-1dd1-4782-806d-eed9ed8c6527,a lady in a white dress,Mary Keating
4e524f2c-6fe0-4727-9c98-171874fd2825,"and a rock, angels, the virgin and child","nudity, landscape, angel, flower, sky, Mary, Christ Child, plant, rock, Madonna and Child, drapery, Il Fungo, Torrione Fiorelli, Torre Costanza, Corno di Nibbio, Lake Como, Child Saint John, body of water, Christian cross, Uriel, aureola, blessing"
4e7188a6-4245-4d5c-a335-7db766e35f9c,"and squares, squares, triangles","Netherlands, geometric shape"
4e7e1874-ba58-4a46-bffa-4908f711bc9c,"a mill, and water, houses","river, building, waterfall, Nedre Foss, Akerselva"
4e993223-6d68-4e5d-8bae-a17f270fdb3f,person,"woman, Mary, Joseph, marriage of the Virgin"
4e9ec6fb-05f2-4e23-8463-bbdd245c10f1,the crucifixion of jesus,Paul the Apostle
4ed6a915-83eb-4f3f-a065-ccd4981b8e72,"the savior, and the saints, the virgin and child","angel, Mary, Christ Child, Jesus Christ, Mary Magdalene, Madonna and Child, Ansanus, blessing"
4f14b5c2-7c34-4ff4-b1c7-083a0890d174,a woman in a green dress,Gabriele Münter
4f577162-e474-4244-82fc-8a87efa7e8cb,"angels, and a swan, a cherub",Carl XII of Sweden
4f8a83c2-c656-4698-83c2-6e64c23573df,people in a church,"Feast of Corpus Christi, flabellum, Pius IX, Saint Peters Square"
4fb04851-94ac-44cc-9e2c-b55fe914b863,"person, the virgin and child","woman, boy, Mary, Christ Child, mother"
4fb8d3f5-a779-441d-b70a-9f4c84ef3ecb,a man in a suit,Henrik Bull
4fefa3d1-6ade-4aaf-b99f-83a43392619a,a woman reading a book,Anna Ancher
500acefe-7e17-46ce-85b6-f5007401dc9c,"a tree, and a group of animals, a group of people","landscape, Dionysus, Bombus"
5058e31f-4101-4914-8ab0-b9a6ad0d097e,person,"woman, boy, Mary, Christ Child, mother, hairstyle"
505bb35d-c57a-47ea-99aa-59f353dd9f50,person,"woman, sky, caduceus, cornucopia, balustrade"
506a6427-0049-4796-a534-3f4281a9f077,"person, angels, the virgin and child","Mary, Christ Child"
509f6eb4-d3fa-4c5a-bbaf-0c721f0d63fc,"fruit, champagne, and a basket, wine","still life, fruit, grape, oyster, wine, lemon, wine glass"
51021ccd-96f3-4400-9210-ff81a9366e42,person,"portrait, man, Henry Clay"
513c0c79-967f-40b6-8fbe-9d4680e2a525,person,"Jesus Christ, Twelve Apostles, communion"
5151c9f3-cf9d-4598-ad74-90da585034d3,"person, portraits of men, portraits of women, portraits, portrait, portraits of people",Paul Mounet
51a867a7-571b-4caf-8eea-2a37e7088695,a field with trees and clouds,tree
51b00820-78f4-4a6d-9cf7-528036c12a02,a river and a bridge,"tree, Source Bleue"
51dd4992-ab78-4acf-ae16-37dbf1d532e1,"person, portraits of men, portraits of women, portraits, portrait, portraits of people","man, collar, dress shirt, jacket, physician, eyebrow, brown hair, gaze towards the viewer, Musca, standing, bow tie, Georges Clemenceau, hair loss, horseshoe moustache, white hair"
52840469-8974-404b-8252-2e1444f1d8d4,a man with long hair and a crest,Claes Rålamb
52e97f0e-8e86-4871-a11a-569e854ed68b,boats in the water,"sailboat, Meuse"
53747f27-200e-494a-82d7-be041b282f6d,person,"Heracles, Athena, Rosa, vice, virtue"
537a3d3b-5092-48e5-ace1-3339fe3fc29b,"trees, and a man, a river","Sequoioideae, California"
53934132-6205-48d8-a367-bac191bd2684,person,Raising of the Cross
53d0e56f-96e4-4c2a-b1ae-347a520c5fe1,person,"woman, skeleton, allegory"
5430cf90-21c2-463a-99fa-fdd3e390cc01,person,"adder, Eurydice"
54a711c8-2974-4ebd-b34e-9c1a5587dbc3,a man in black,man
54ac3514-28fd-4d3c-bede-aea248f6ff6c,woman in red dress,Alma Thomas
54c09a15-ae3b-42a4-9092-b45f74612bf5,person,"woman, boy, Mary, Christ Child, mother, Madonna and Child"
54d432d4-bb05-4554-bf7d-ece46578c938,"the, the heavenly bodies","Diana, Apollo, Niobe"
54dea80b-ac5c-4f5d-866a-b68cb75d90db,"orange sky, and waves, a windmill",windmill
54ef2133-91a3-4d38-a8ec-6db79448073b,person,Thomas the Apostle
5503c42c-6d8e-482f-a273-3d43d29c7363,person,"woman, man, chignon, kneeling, female breast, beard, pubic hair removal, navel, drapery, barefoot, standing, combat helmet, white hair, nipple, elderly people, see-through clothing, contrapposto, clothing in the ancient world, group of humans, Scipio Africanus, male toplessness, fasces"
551165e9-1421-4852-8f8f-60c0771ef563,"and a horse, a river, a palace","dog, tree, sky, palace, cow, horse, hunter, fishing"
553abb62-b999-4371-b13a-1881783a9295,"and a field, a river, clouds","landscape painting, cloud, road, human figure"
55636cae-aa87-4ba9-9f76-a08af58d9fa4,"and a balcony, a doorway, a window","building, Rome"
5580b303-2ade-408f-9889-0b395dc3d0a9,"the cruci, the crucifixion of jesus","Mary, Jesus Christ, John the Baptist, Saint George"
55c32a73-7ec3-454b-9954-af793baa7e80,a girl with a white bonnet,Pauline Virginie Ono-dit-Biot
5608c623-aef3-4731-84dc-3d4be91d56df,"person, portrait, portraits of people, portraits",Carl Rudenschöld
5610e8ff-825e-4a95-b7de-e0af5a4231e5,"and the woman with the cloak, the woman with the cloak, the man with the sword","woman, man, musician, musical instrument"
562a967d-b91c-4beb-aaf0-78f4f5c681bd,people in a mosque,"man, Orientalist painting, column, interior, arch, mosque"
56528ab9-9e1a-4f08-8b6c-0e0374945a15,a woman in white with fur,"woman, dress, girl, broad-leaved tree, sky, village, watercourse, eyebrow, brown hair, standing, smile, 1795–1820 clothing, part, Caroline Rivière, earring, glove, dark brown, boa"
568f74aa-f26d-4073-b8bd-4006446ffea9,a nude woman laying on the beach,"sea, wind wave, Venus, gaze towards the viewer, mons pubis"
569fbdd7-0098-40a6-82bd-bd75e394a538,"fruit, and butterflies, grapes",bouquet
56d57c39-26de-4ca6-9024-4f717e01a46a,person,"smoking, Anselm Feuerbach, gaze towards the viewer, moustache, soul patch"
5700576a-6fb6-4e69-bfbf-2c730724674b,"river, buildings, and person","Notre-Dame de Paris, quai des Orfèvres, pont Saint-Michel"
570b2f2d-0a78-47f4-818d-02b68cda36eb,"trees, a river, and mountains, rocks","landscape painting, river"
570ca728-16f6-4b13-a272-f54fb8c17735,the virgin and the angel,Annunciation
57345c05-0ef1-4362-b52e-db41e0a4f678,a man with glasses,Gottfrid Kallstenius
57513db2-c4b2-4880-bb8a-e1dcd71ea86d,a house and a boat,"landscape, tower, Le Havre"
57757cab-dcca-4287-90b9-d2d71dcf0cf3,people and horses in the field,Cheval des Marquises
5779b515-77bf-4579-b0e8-ce4dce4580a1,"the mother and child, the sacrificial lamb, the s","Hezekiah, Ahaz"
577bf1b5-340a-482a-baa7-90b0ba69a45f,"trees, a river, rocks, and a cloudy sky","forest, wind"
57a9c4e4-f245-4b72-a1bf-f403af61aa94,"person, portrait painting, portraits, portrait, portraits of people","Gaspar de Bracamonte, 3rd Count of Peñaranda"
57f431b9-52d9-479f-9b11-b66807393f34,"person, the virgin and child","Mary, Christ Child"
582e4593-9b13-400f-93ef-0b56e9f5c375,people walking in the dark,"woman, Christ"
5843ce8a-fd93-4c1d-8f9e-72cd834cb7a3,jesus and the king,Coronation of the Virgin
5853c429-a556-4148-b2da-13657b258327,"person, portrait, portraits of people, portraits","man, drawing, sitting, painter, Pierre Lacour"
58899594-8d3d-4be9-ab6e-ba66242e7ec8,"person, angels, aphrodite","woman, cloud, shield, spear, lightning, trumpet, citadel"
588a749b-92b0-40ae-be31-d4e1e984bef3,a woman in black,Maria Francisca Bia
58a2c038-5069-4d32-982e-38d63d9f9341,person,"Jesus Christ, Saint Peter, Last Supper, Simon the Zealot, Holy Chalice, Bartholomew the Apostle, Thomas the Apostle, bread, Matthew the Apostle, John the Apostle, St. James the Elder, Apostle, knife, Andrew the Apostle, Jude the Apostle, James, son of Alphaeus, Philip the Apostle, Judas Iscariot"
58d18ecc-b1a3-4d78-bd29-ce68e5afd21c,"holding a rifle, a man in red coat",George Wade
58e171b2-8565-4e3a-9ad6-2ea03e282e08,a man in uniform,Christofer Rutger Ludvig Manderström
593ea54e-d1d0-4109-bca4-aad612125324,ships in rough seas,"boat, storm"
59535272-8b1e-4d83-9d08-1b7c04ad2446,person,Christ Child
59758ada-6494-450a-8f7f-e33bb366955f,nude women in a pool,"woman, nudity, sitting, walking, female breast, lying, White people, navel, drapery, standing, washing, toplessness, back, dimples of Venus, intergluteal cleft, buttocks, gluteal sulcus, red hair, black hair, hip, swimming pool, steatomery, Black people, nude swimming, arcade, group of humans, loincloth, cross-legged sitting, hammam, Bursa"
59aeae22-60c5-4b22-91d7-5b694edd5fe5,cows by a lake,"sitting, Moon, tree, sky, cow, artificial pond, cloud, evening, specular reflection, shore, herder, sunset, phase of the moon"
59be4818-acd0-4a9b-a4a4-c63ccbbd1282,person,"man, angel, Saint Sebastian"
5a13e4c8-f8d4-455b-89f4-8884bb6f61e1,"person, portrait, portraits of people, portraits","portrait, man, George Heathcote"
5a188b58-ad5a-4cb9-9a2a-4933f1bdc671,"ships in the sea, and explosions, fire",Bombardment of Algiers
5aa2f715-3a0b-4cde-a538-2fd97c565c69,"person, portrait, portrait painting, portraits",William Sotheron
5aab3e71-8064-4664-bac3-5ec28a355fff,"fruit, jug, and tablecloth","apple, peach"
5afdcb83-15d2-4544-807f-1917d979f1cc,"person, landscape painting, landscape","landscape, river"
5b2c0dd9-e9fb-41ce-ba31-18d5310e90aa,two children peeking out of curtains,"woman, smile"
5b3e1d2b-fe0c-4a48-8a76-cb1d0788d45d,a man with a paint brush,John Martin
5b7b176f-9f7d-4b21-92d7-8548ac2e1c7b,"leaves, and a tree, grapes","leaf, grape, wall, raceme"
5b81f9c9-2da0-4ec9-a28f-b6c22f656de4,a woman and her child,"Oscar I of Sweden, Carl XV of Sweden, Désirée Clary, Josephine of Leuchtenberg"
5bae949a-f978-4e57-924b-41b9cf03fc40,a woman and a man in a trance,"nudity, Perseus, Andromeda, Ceto"
5bf900dd-6bc8-44dd-b281-1ed9e0c9724e,flowers in a glass vase,flower
5c189e92-b8eb-4a1a-a3cc-e968f321fdf7,"person, the virgin and child","Mary, Christ Child"
5c5621ad-f9fd-4f7d-a99e-9bda7ab041ed,two people sitting on a bench reading a book,"woman, man, sitting, dress, dog, bouquet, broad-leaved tree, sky, book, path, autumn, couple, trousers, jacket, strolling, gate, reading, rural area, wall, vest, 1795–1820 clothing, foulard, trunk, collar, parasol, glove, honeymoon, Regency era, boredom, 3-way road junction, handbag"
5c57a2cf-eaac-42e0-af03-96fec9a9d470,boats and buildings,"tree, boat, Munttoren, Singel"
5c711c3e-429f-4a9a-9518-b5d24160e54a,mountains and trees,"rock music, tree, sky, mountain, snow, cloud, stream, Sierra Nevada"
5c904979-2dc5-43a2-8066-a58a4ab2d292,a mountain range and clouds,"twilight, Catskill Mountains"
5cc65ff8-a5bd-4e63-949c-cccc180e3e5c,"trees, and grass, houses","tree, house"
5ccb66e0-d064-4c88-9661-e3c4cf5d7b21,a woman in a red dress,woman
5cce0afa-5654-43b6-ade2-70a03a1aad48,"and a village, a river, clouds",Grote Kerk
5d25ce6e-7e7a-4573-9b7a-2e089a6dbfa5,a man with a collar,man
5d4ad45d-f16c-4a05-8659-11558859202b,person,"portrait, man, military, Louis Henri de La Tour dAuvergne"
5d58acac-a713-4791-a5db-9e69ac451a8f,flowers in a gold vase,"flower, bouquet, vase, copper, wall, Fritillaria, Fritillaria imperialis"
5d71940c-87bc-4086-ad63-1f19bc9efecb,people standing around a fire,"beach, Michael Peter Ancher, Laurits Tuxen, Midsummer, Skagen, Anna Ancher, Marie Krøyer, Hugo Alfvén, Frederikke Treschow, bonfire, Holger Drachmann"
5d84d60e-7460-41d4-af88-ddfd0df1e9ae,a woman and a man playing music,musical instrument
5dd8feb0-3747-47ae-b932-07698b166583,a woman and a child,"woman, family, girl, maternal bond"
5e172c64-ab4e-4dc3-8db9-7069355dfd14,"the crucifixion of person, the crucifix","woman, man, waist-length hair, Mary, Jesus Christ, Mary Magdalene, aureola"
5e50c4bb-4b6b-46ba-bc5d-d1cf16e805a9,person,"hill, child, river, city, John the Baptist, spring, Holy Family"
5e6209b3-aeff-4afb-ac2a-153f2b99a95d,a woman in a green dress,"woman, flower, plant, Elisa Casas, Barcelona, glove, yard"
5e743776-e17e-49e4-8e90-bcd99bb039de,"portraits of, person, portrait painting, portraits, portrait, portraits of people",Pierre Cacault
5ecba13e-be80-4385-80e9-cec56d7e5b74,"person, waterfalls, mountains, people on a mountain",John the Baptist
5eee5b71-b685-4903-a5a2-0cfe570485be,person,"Jesus Christ, Christ carrying the cross"
5f2236dc-c579-49c3-b6d1-0b62a1542792,cows in a field,"autumn, Catskill Mountains"
5f51d477-3e52-4313-9d49-f4d18691b03a,"man in a top hat, person",Klemens Stang
5f5ec02a-d272-4d2a-852b-7d1cd03a66b9,people in a church,"woman, man, chair, church building, priest, sermon"
5f64ace2-b0a1-4d66-b604-1f7859c38d6b,a boy with a snake,"sheep, John the Baptist"
5f6caada-b48e-458a-b447-1fc9ecd6063f,"a boat in the water, and a sunset, a city","Sun, Venice, sky, daylight, light source"
5f77bf4b-6d4b-4c8e-b565-9093e993bdf4,"a river, and a tree, a house","tree, house"
5fb0a6c4-4c28-4d70-b00e-9c12ab0bbd7f,person,Godert van der Capellen
5fbd3f86-85a6-4974-b873-7f89702da0d4,"cow, person","grass, rural area, pasture, grazing, PrimHolstein"
5fc94102-5899-4cc4-9535-973677e55ee2,"and a woman, a man and his wife, a woman and her husband","woman, man, interior, party, drinking"
5fea3aad-3d8f-460c-8ffe-2a7c3558354d,flowers in a vase,bouquet
5ffd48b7-7937-42be-a3c6-e6fecdaaaf9f,"cows, and a woman, angels",annunciation to the shepherds
60101fc7-1d80-4caf-aa45-759722404823,person,"portrait, man, artist, Juan Gris"
60b27047-9e4b-4c83-a18f-8289cf1025e8,lighthouse and waves,"sea, sky, bird, sailing ship, cloud, horizon, Atlantic Ocean, ocean, sailboat, coast, lighthouse, crepuscular ray"
60c48ff3-59b2-4bb7-b854-034a5f868375,"ships in the sea, people on the shore",boat
60f72519-8f22-4781-b22b-a6a1ccdd7e0d,"person, portrait, portraits of people, portraits","glasses, philosophy"
6126e79c-f7fc-4362-9b2d-a383187e1b41,a girl with flowers,"waist-length hair, dress, flower, girl, bouquet, rose, basket, eyebrow, gaze towards the viewer, smile, chestnut hair, choker, dark brown, bangs"
61273c03-bd04-41f8-8ee5-e2b8b9205945,"and a fallen tree, a river, rocks","tree, waterfall"
612fa264-aa2b-4970-a15d-8ea131900618,people and buildings,ruins
6167da5c-7575-4c4e-92f9-b1f9b0cbade4,a man in black,Johannes Camphuys
6193d940-8c71-4dc2-95fc-18bc30945787,"people, boats, and a castle","sailing ship, coast, harbor"
61b0c21e-f877-4696-b875-a01fb7ed4dab,person,Louis Jacques Veltman
61bdd372-79fc-4af0-96a2-1d91974dce75,people in a church,"man, St Stevens Church, sacristy"
61c76c26-367b-4ed3-914c-2ee4c2b42463,two men and a woman,"man, religious painting, tree, axe"
6267b991-bf6c-46ab-ac04-f08094674642,angels and a woman,"landscape, angel, Mary, Gabriel, hortus conclusus, female"
62768458-df4f-48c9-a031-c86c42a37a4a,a woman and a man,"table, pipe, jug"
628cc65c-f1bf-405e-86e0-0636b9e652bc,"person, portrait, portraits of people, portraits","man, vest, hand-in-waistcoat"
62dffdd0-7e69-427a-b8b2-1afc9f147e18,"person, jesus on the cross","man, Jesus Christ"
630ef8eb-7f69-4aff-aa4d-4e4f2e16aa74,"and a woman, a river, a man","man, rock, tree, hat, walking stick, stream"
632e10c0-2231-459c-9a8f-58202946d574,"person, portraits of women, portraits of men, portraits, portrait",Willem Croes
6331de6f-94b0-4497-b35f-b2345a7e9c60,"person, portraits of men, portraits of women, portrait painting, portraits, portrait, portraits of people",man
63a24f03-cfd7-4a4e-b5c6-562118a7f45c,two little angels,Cupid
63c91585-fc18-43f9-8974-500a906b035b,person,Alfred Sisley
63e6d022-3e1a-472d-8769-6dd772a6e58c,person,"woman, sitting, waist-length hair, female breast, overcoat, boy, Mary, Christ Child, mother, Madonna and Child, toplessness, chestnut hair, nipple, blond hair, pigtail, cushion, cherry, see-through clothing"
643ca7a9-4755-455e-a15d-85812033d573,"person, a soldier in red uniform","portrait, man, Thomas Brooke-Pechell"
6477f42e-ac1f-47a3-a5a4-f1edd75d58fc,"a bird, a house, and a path","landscape, broad-leaved tree, path, house, reed, hen"
64b9f529-9625-4d64-b3f6-b04cf4ddbbb3,person,"glasses, Alexandre Millerand"
64eeaf50-03d6-4b1a-854c-e6ecf5bf326a,a house and a hill,landscape painting
655deee8-7f8c-4987-88fb-5b1dccf96538,sheep on the cliffs,"sheep, herd, coast"
65819f7f-44a6-49c2-a36f-e97a44377266,a girl reading a book,Léopoldine Hugo
66008323-1186-4ef7-a157-9570475c1057,person,"death, Mary, Jesus Christ, sadness"
6609a21e-fc5a-47d6-bed5-c3ca32e6179b,a lady in a dress,Countess Palatine Maria Eufrosyne of Zweibrücken
660ff871-8992-4635-827d-bcfb79d610ac,"person, roman forum, rome","Lacus Juturnae, Rome, Column of Phocas, Temple of Castor and Pollux, Temple of Saturn, Capitoline Hill"
664e2f8a-9826-4dc6-8066-45c5b7a7198f,person,"woman, man, painting, sitting, hat, book, table, painter, physical container, ceramic, musician, Pierre-Auguste Renoir, Édouard Manet, Claude Monet, Frédéric Bazille, sculpture in the round, Minerva, Edmond Maître, Otto Scholderer, Émile Zola, Zacharie Astruc"
666abce5-d2d3-41de-886b-2183b841fc24,a woman in a bath,nudity
66ac8008-9b9a-4fbb-a8ba-abdfcb565e92,a man and a woman,"man, sitting, beard, harp, turban, David, Saul"
66d5f597-1ffd-40f9-8ee6-ed394fa782b6,person,"Hagia Sophia, Constantinople, Andronikos II Palaiologos, Roger de Flor"
670f2996-3f75-4570-b3fb-094bd925e63b,a girl with a cat,"sitting, girl, eyebrow, décolletage, blue, smile, blond hair, see-through clothing, bangs, kitten, scarf, pet"
67347233-e206-49d4-8d56-7d9229854a12,person,Jesus Christ
6742a5d8-6440-493b-bfca-c09f109a35cf,"and a hut, cattle, people",tree
67ada198-13c7-4e0e-83f2-d9b24fd85c81,"women and men, jesus on the cross","crucifixion, John the Evangelist, tree of the knowledge of good and evil, tree of life, Crucifixion of Jesus, Calvary, Carthusian Order, Passion"
67edfa8f-e571-482f-a398-06ee006367ec,person,"man, akimbo, Rembrandt, standing"
686b8c23-34f4-4b27-882c-aa10aead3d6e,"a woman in a white dress, a man in a white shirt, and a man in a white shirt",auto-da-fé
688719fc-b2fc-4b42-bc77-ab745e4f062e,a woman in a dress,Catharina Maria Voltemat
68b051f8-4e11-4893-93d3-0ebb6610a445,person,"woman, boy, Mary, Christ Child, mother"
6946ee57-87ad-44e9-82ef-a9f8d72a7b38,"a lake, and palm trees, mountains",mountain
694cb368-8a3d-4fba-82bc-ec6422bafc88,cows in the grass,"sky, cow, grass, rural area, herd, pasture, grazing, wetland"
698bcb9b-3af6-4168-9a04-ad1c13b22ac1,a woman holding a sword,"woman, Lucretia"
69a7091a-8aac-4cd0-9c24-698f5347d31f,"and a hat, a man with a beard, a bottle",man
69baaa90-3a55-4b26-b26f-fac51ce1c9fd,a man in a gold robe,Herman Cedercreutz
69bed559-9bb9-48e3-9969-d501750a4dd1,"person, starry night","night, Moon, sky, cloud, star, Cupressus, Alpilles, Saint-Rémy-de-Provence"
69ed618e-08bb-49ba-94d0-73f1f382b1c5,waves and rocks,"wind wave, rock, body of water"
6a2d80c1-d8ff-415f-bf99-bb1186e8f9b4,person,Epes Sargent
6a2f6540-7fec-42f7-a6dc-54cad8dbe4cc,"and a lake, a river, houses","tree, house, village pond"
6a3ffc83-c341-49f0-94e4-75d8a9b6c792,a nude woman in a kimono,"woman, nudity, flower, female breast, building, eyebrow, navel, gaze towards the viewer, toe, drapery, barefoot, standing, washing, malleolus, areola, nipple, spring, Japanese people, hygiene, kimono, pole, Prunus subg. Cerasus"
6a660c7d-11e3-48b7-a863-187f99cfaabb,person and person,Tamar
6a7dacfb-c2b8-4848-b6bf-e8183026fc0c,flowers in a vase,"flower, bouquet"
6abd5195-c0a7-4326-acbc-7ffb54febf20,"person, portrait, portrait painting",man
6ad612d1-c7c9-4b95-8601-2c6b4ab3c6d5,"person, angels",Annunciation
6aeb0f86-5ca1-45a0-9084-b774d8851a4b,"trees, and a lake, a castle",tree
6afced32-4397-4c1a-8152-e74a5c1efb48,flowers in a vase,bouquet
6b329c8a-b303-4e7b-ab0d-c730f86caacc,"person, portrait of person, portrait of",man
6b4e8c6a-d388-4d01-8a5d-0505eec43e09,"and mountains, sky, clouds","sunset, Jamaica"
6b9f3a09-b809-4438-b3c9-60932af4762d,a bullfighter and a bullfighter,bullfighting
6bacbd36-f7a0-4fff-ac8a-a4eb07ccf265,a lady in an orange dress,Martha Rigden
6bb3d739-22f4-4d78-bb09-84bbad5d306b,a man holding a book,Michiel Jansz van Middelhoven
6bcf6612-2380-44ef-b6a3-3820f8bd02d1,"person, arches",Saint-Séverin
6bd0f2b0-340d-4719-ad01-142a0dd97d33,a nude woman holding a knife,"woman, nudity, waist-length hair, female breast, major trauma, Lucretia, navel, blood, contrapposto, poignard"
6c2e0951-8c71-4129-b65f-0eda60343517,"lions, and a lion, angels","woman, Venus, horse, lion, eagle, pigeon"
6c34211e-63c4-4617-a890-c7dd4bb8b735,person,"Mary, Christ Child"
6c95d2ad-bd6e-4370-8e39-1c80b06a54bc,"trees, a hill, and a field","landscape, tree, hill, valley"
6cac2848-4ce1-4102-8d4f-32307e63fe6a,a woman holding a urn,allegory of philosophy
6cd4765c-d735-422c-b1b1-79bb02fdd2e8,a man and a woman,Tobias
6d218ca9-683b-46e8-be56-033ee83ec771,a woman and a child,Venus
6d371908-1e0a-4d74-b514-79a9feedeba3,saint john the baptist,"book, beard, Saint Peter, key"
6d4f1e4a-daeb-4c65-ab2e-9d6fdaad27eb,"person, native american, woman","portrait, woman, Native Americans in the United States"
6d8bdadd-5403-4dfe-b612-c96f4fa0b5d6,"garlic, jug, and a pitcher","crock, Allium sativum"
6d9a220b-2dd9-4385-b704-b18659f1be44,a man with a beard,"portrait, man"
6da2e9f2-6cb9-4541-8ede-567452f309a8,person on horseback,horse
6dd36cdc-db5f-4661-971a-de3097e62ee2,a man with a collar,"man, gaze towards the viewer"
6e58e024-bdda-4772-b814-c5b364d24a47,venus and aphrodite,"Mercury, Psyche"
6e734121-af33-4c6f-9856-4582c245e77b,"and the people, the adoration of jesus, the king",Christ Child
6ee2e3c9-b7fc-41dd-a963-cda0854caf0b,a man and woman in bed,"woman, corpse, pain"
6eefd02b-ede1-49ff-a954-51b12d059d5a,person,Jesus at the home of Martha and Mary
6f324983-c780-485c-bab9-478d1ff5188d,portrait of a man,Jacob van Loo
6f379b7b-688a-4cbe-9a48-46ec84bf9d0d,a snowy field with a plough and birds,"broad-leaved tree, sky, winter, snow, field, rural area, plough, flight, raven"
6f4c4a5b-4623-4aff-818f-dbe758a31b1d,a man with long hair and a cane,Cornelis Backer
702447eb-bba0-4a28-a3da-3fddbd9771e4,"person, angels, the virgin and child","angel, Mary, Christ Child, Madonna and Child"
7039d8ed-ef22-402c-89f3-14d77c9eeb7e,a girl with long hair,"necklace, princess"
703d30ac-2cdb-4d28-b004-24a212548b9d,"person, the virgin and child","woman, boy, Mary, Christ Child, mother"
70711190-c40c-4b10-8ac7-9ac406f1575c,a city and ruins,"tree, house, Roman Forum"
70bb59da-08a5-43d9-91a4-48ab4ecf0522,"river, mountains, and people","tree, boat, mountain"
70c1fec7-c7a3-4d0a-8ec7-33c5cb132547,a man in armor,Carl Gustaf Wrangel
70e02870-986a-43a3-8296-84b0da45248b,a nude woman in a forest,Polyphemus
7196ac46-e454-4dcc-8621-5b210bc93008,"buildings, canal, canals, boats","Gouden Bocht, Herengracht"
7196f66e-71c9-47e3-ad41-100b3da34a3c,"and a forest, a river, a mountain","mountain, castle, footbridge, waterfall, pine tree"
71c6ffcd-dd29-45c7-b0c2-6f5b7553807c,person,"Mary, crucifix, Jesus Christ, John the Baptist"
71de1f88-10f1-4dc7-9c50-14065e1d8bf3,"the storm, and the people, the waves","tsunami, Tyre"
