image_id,pred_clean,gt
46e0d172-6120-4108-b8b1-c067dc455a06,"man, woman, child, dog","woman, tree, child, Govert van Slingelandt"
4733068b-2071-4ffa-a443-dd878fe7dc07,"boats, landscape, sky, water, rocks","marine art, sea, sky, boat, house, Atlantic Ocean, shore, sailboat, Concarneau"
4734fae4-f40d-422b-9527-37134511b66c,"people, artwork, paintings","painting, art collection, Adoration of the Magi, Archduke Leopold Wilhelm of Austria, Raising the Young Man of Nain, Judith with the head of Holofernes, Portrait of Francesco Donato, Cain kills Abel, The Orator Giovan Pietro Maffeis (?) (1533-1603), Boy with a Flute, Lamentation with angels, Man with Ermine Coat, Blind Leading the Blind, Aeneas Takes Leave of Dido, Dead Christ Supported by an Angel, Holy Family with St. John and Mary Magdalene, Descent from the Cross, Portrait of a Man in a Beret, Jupiter nurtured by Amalthea, Saint Jerome, Hero mourns the dead Leander, Pluto in his Chariot, Portrait of a White-Bearded Man, Portrait of King Philip IV of Spain, Saints George and Cecilia (after Antonello da Messina), Ganymede, Arrest of Christ, An Allegory of Spring, Portrait of a Lady with a collared pet attached by chain to her wrist, Raising Lazarus, Saint Margaret and the Dragon, The Bravo, Madonna of the Cherries, Portrait of Jacopo Strada, The Three Philosophers"
47689990-380e-4ffc-a086-2788fd120d0b,"Venetian architecture, Boats, People, Bridge, Palace, Sky, Clouds",Venice
47ab5291-0eb2-4ef0-b2b6-43627c5c2059,"landscape, trees, person",Trebizond Vilayet
47cdc44c-3852-4d44-bcbc-6a668cad7040,"man, headgear, mustache","man, overcoat, vest, shirt, moustache, turban, Turks"
47e0511d-940b-4b14-a754-037f05f81678,"man, woman, child, bed, painting","woman, bed, physician, lovesickness"
483a676f-2517-4781-ab13-893eef8716aa,"field, clouds, trees","cloud, Secale"
484af0ad-cfa4-4bcd-84ea-2f099c1d2a09,"old woman, chair, pot, jugs","woman, sitting, dress, shawl, crock, chair, pitcher, gaze towards the viewer, kitchen, crêpe, apron, frying pan, food, rushing, coif, wrinkle, chimney fire, trammel hook, hearth, pancake"
48a0cbeb-80bf-4259-b6e6-19f287f51961,"woman, children, angels",Charles XI of Sweden
48ade423-95f1-471a-8442-1674f8a67de1,"Queen Elizabeth II, royal robe, coronation cloak",Juliana of the Netherlands
48da5f37-b878-464c-b531-12ed503f6e09,"woman, portrait","woman, eyebrow, gaze towards the viewer, black hair, brooch"
48daffba-db61-48bb-aa82-662b5c1ecb79,"Jesus Christ, Mary Magdalene, Peter, Judas Iscariot","Matthew the Apostle, Calling of Matthew"
49123bd1-83ed-434b-9443-0f5d442de727,"woman at table, chair, table, floor lamp, window, door","woman, window, door, night, hat, table, chair, cosmetics, coffee, radiator, cup with stem, automat, light fixture"
49132c1b-b046-4ab5-8fd3-18bb9f748cd8,"ancient ruins, people, landscape, architecture",ruins
494298ed-7d7f-470a-b313-ea58088be35e,"a man, a woman, an angel, a sculpture, a statue, a painting, a sculpture studio","woman, man, nude, painting, chignon, artist, Cupid, mask, brown hair, statue, shield, back, clothed male, naked female, Eros, kiss, arrow, bow, box, studio, Pygmalion, Galatea, Galatea, gynoid"
497334bb-3921-4f20-93d8-fe7376aa9b80,"mountains, trees, field, clouds","landscape painting, hill"
497433d6-4942-4c2a-afb9-cdff097387ba,"Angel, Mary, Dove","woman, boy, Mary, Christ Child"
499299ab-941f-43ff-94db-9668b10fc2f7,"man, chair, book, document",Carel Joseph Fodor
49e2d1d8-b874-4e52-b6d6-6de828e32cff,"boats, riverbank, trees, people, landscape","boat, river, barge"
49f6cf3e-2285-419f-a7ae-309a9ddc90ff,"arches, window, person, wall, plants, rocks, sky","woman, long gallery, vegetation, masia, rain"
4a828a9c-1534-4f30-a5b9-f00237fdf837,"bears, trees, forest","tree, understory, windthrow, bear"
4ac59245-fcc8-452c-9764-cdba72e0d439,"grapes, peaches, figs, bread, leaves, butterflies","pomegranate, grape, peach, plum, melon"
4ad59302-7699-4dcd-a5bf-73d570e7e241,"Woman, Vegetation, Hedge","woman, sitting, girl, peasant"
4ae1de2b-18a5-477e-8ac0-d7463bd31751,"Virgin Mary, Saint John the Baptist, Saint Anthony of Padua, Saints","Mary, Christ Child, Saint Sebastian, Fabian, Roch"
4afa4094-bfc4-4ce9-8746-b020afb6f843,"Nymphs, Goddesses, Gods, Cave, Table, Food, Drinking, Dancing, Musician, Birds, Trees, Sky","nude, dining room, food, Theseus, banquet"
4b2a5e61-7669-445b-9765-04c91f94addc,"fish, lemon, pot","physical container, bread, spoon"
4b72f2eb-af04-429e-ae8a-e06607620f73,"cityscape, harbor, people, boats, clouds, trees","harbor, La Rochelle"
4bb0fd7f-6e7a-4288-8d2a-45d79ecaf019,"('Error', '')",Vulcan
4bd9ace2-a584-440b-aaba-49b670267c9b,"artist, portrait",Marie Huet
4bef5160-94aa-422b-8f11-c9d3283f464e,"Mary Magdalene, Jesus Christ, Angels, Saint John the Baptist, Saint John the Evangelist","woman, boy, Mary, Christ Child, circumcision"
4c11b75b-81c0-4335-94c3-911c20290b3d,Adam and Eve,"Adam, Eve"
4c3dfbca-9a42-42be-ad58-f94255d81a39,Benjamin Franklin,"portrait, man"
4cb91114-bcee-4344-b8a7-b7a22f932d4e,"landscape, mountains, trees, lake, sky, clouds","tree, boat, mountain"
4cf8e885-cfd3-47c2-9df0-61a46b7bd260,"Catharina, Princess of Sweden","Catherine of Sweden, Countess Palatine of Kleeburg"
4d1915ee-ef90-48ec-9844-2705027113d9,"Caravaggio, Christ, Mary Magdalene, St. John","decapitation, Judith"
4d272bbb-5a31-49e3-90eb-f04e7466f118,man,Anders Trulson
4d821ac7-b3d2-4af8-9b47-aef67e4a75ea,George Washington,"portrait, man, cannon, George Washington, Battle of Trenton"
4dc4b7c3-e8cb-468c-99f6-4483f7fcaa71,"watermill, house, trees, river, clouds",Ruisdael-Hobbema watermill
4def5d13-42f9-4dbd-8a04-4224b0f90f26,"people, fruit, plants, landscape","landscape painting, woman, angel, boy, Mary, Christ Child, Jesus Christ, mother, vegetation"
4e401c94-1dd1-4782-806d-eed9ed8c6527,"woman, dress, forest",Mary Keating
4e524f2c-6fe0-4727-9c98-171874fd2825,"Virgin Mary, Saint John the Baptist, Angels","nudity, landscape, angel, flower, sky, Mary, Christ Child, plant, rock, Madonna and Child, drapery, Il Fungo, Torrione Fiorelli, Torre Costanza, Corno di Nibbio, Lake Como, Child Saint John, body of water, Christian cross, Uriel, aureola, blessing"
4e7188a6-4245-4d5c-a335-7db766e35f9c,"abstract geometric shapes, gray and yellow tones, abstract composition","Netherlands, geometric shape"
4e7e1874-ba58-4a46-bffa-4908f711bc9c,"water mill, houses, river, trees","river, building, waterfall, Nedre Foss, Akerselva"
4e993223-6d68-4e5d-8bae-a17f270fdb3f,"Jesus Christ, Mary Magdalene, Saint John the Baptist, Saint Peter, Saint Paul, Saints, People, Architectural Structure","woman, Mary, Joseph, marriage of the Virgin"
4e9ec6fb-05f2-4e23-8463-bbdd245c10f1,"figure, horse, soldier, archer, angel, clouds, cityscape, battle, sword, shield, army, battlefield, armored figure, armor, shield, sword, horseback rider, horse",Paul the Apostle
4ed6a915-83eb-4f3f-a065-ccd4981b8e72,"Virgin Mary, Saint John the Baptist, Saint John the Evangelist","angel, Mary, Christ Child, Jesus Christ, Mary Magdalene, Madonna and Child, Ansanus, blessing"
4f14b5c2-7c34-4ff4-b1c7-083a0890d174,"woman, white dress, green bow",Gabriele Münter
4f577162-e474-4244-82fc-8a87efa7e8cb,"portrait of a man, angel, globe, cherub, saint",Carl XII of Sweden
4f8a83c2-c656-4698-83c2-6e64c23573df,"people, church, cathedral, altar, priest, crowd, architecture","Feast of Corpus Christi, flabellum, Pius IX, Saint Peters Square"
4fb04851-94ac-44cc-9e2c-b55fe914b863,"Madonna and Child, Saint John the Baptist, Saint John the Evangelist, Saint John the Baptist","woman, boy, Mary, Christ Child, mother"
4fb8d3f5-a779-441d-b70a-9f4c84ef3ecb,"man, chair, wall",Henrik Bull
4fefa3d1-6ade-4aaf-b99f-83a43392619a,"boy, book, chair, table, plant, window, bag",Anna Ancher
500acefe-7e17-46ce-85b6-f5007401dc9c,"nude man, nude woman, nude child, nude boy, nude girl, nude man, nude woman, nude child, nude boy, nude girl","landscape, Dionysus, Bombus"
5058e31f-4101-4914-8ab0-b9a6ad0d097e,"Virgin Mary, Jesus Christ, angel","woman, boy, Mary, Christ Child, mother, hairstyle"
505bb35d-c57a-47ea-99aa-59f353dd9f50,"woman, sword, robe, sky, clouds, pole, basket","woman, sky, caduceus, cornucopia, balustrade"
506a6427-0049-4796-a534-3f4281a9f077,"Madonna, Child Jesus, Angels","Mary, Christ Child"
509f6eb4-d3fa-4c5a-bbaf-0c721f0d63fc,"grapes, oysters, lemons, champagne glass, apples, berries, leaves","still life, fruit, grape, oyster, wine, lemon, wine glass"
51021ccd-96f3-4400-9210-ff81a9366e42,man,"portrait, man, Henry Clay"
513c0c79-967f-40b6-8fbe-9d4680e2a525,"Mary Magdalene, Jesus Christ, Angels, Children, Cupids, Cupboard, Table, Chandelier, Doll, Dress, Eagle, Furniture, Gown, Horse, Jewelry, Knife, Lamp, Mantle, Mirror, Nail, Painting, Pillow, Rope, Sculpture, Tablecloth, Towel, Vase, Wax, Xylophone","Jesus Christ, Twelve Apostles, communion"
5151c9f3-cf9d-4598-ad74-90da585034d3,artist,Paul Mounet
51a867a7-571b-4caf-8eea-2a37e7088695,"landscape, fence, trees, grass, sky",tree
51b00820-78f4-4a6d-9cf7-528036c12a02,"landscape, river, trees, rocky terrain, bridge","tree, Source Bleue"
51dd4992-ab78-4acf-ae16-37dbf1d532e1,man,"man, collar, dress shirt, jacket, physician, eyebrow, brown hair, gaze towards the viewer, Musca, standing, bow tie, Georges Clemenceau, hair loss, horseshoe moustache, white hair"
52840469-8974-404b-8252-2e1444f1d8d4,"Claes Rijndam, Coat of arms",Claes Rålamb
52e97f0e-8e86-4871-a11a-569e854ed68b,"boats, people, landscape","sailboat, Meuse"
53747f27-200e-494a-82d7-be041b282f6d,"Athena, Hercules, Leda","Heracles, Athena, Rosa, vice, virtue"
537a3d3b-5092-48e5-ace1-3339fe3fc29b,"people, trees, waterfall","Sequoioideae, California"
53934132-6205-48d8-a367-bac191bd2684,"Christ on the Cross, Roman Soldiers, Mary Magdalene, Judas Iscariot, People around the cross",Raising of the Cross
53d0e56f-96e4-4c2a-b1ae-347a520c5fe1,"woman, angel, skull, skeleton, angel, child, stone, gold, ruby","woman, skeleton, allegory"
5430cf90-21c2-463a-99fa-fdd3e390cc01,"woman, man, tree","adder, Eurydice"
54a711c8-2974-4ebd-b34e-9c1a5587dbc3,"man, hat, mantle, cloth",man
54ac3514-28fd-4d3c-bede-aea248f6ff6c,woman,Alma Thomas
54c09a15-ae3b-42a4-9092-b45f74612bf5,Madonna and Child with St. John the Baptist,"woman, boy, Mary, Christ Child, mother, Madonna and Child"
54d432d4-bb05-4554-bf7d-ece46578c938,"nymphs, naked men, clouds, mountains, rocky terrain, flying birds","Diana, Apollo, Niobe"
54dea80b-ac5c-4f5d-866a-b68cb75d90db,"windmill, landscape, sunrise",windmill
54ef2133-91a3-4d38-a8ec-6db79448073b,"Jesus Christ, Mary Magdalene, Peter",Thomas the Apostle
5503c42c-6d8e-482f-a273-3d43d29c7363,"('Error', '')","woman, man, chignon, kneeling, female breast, beard, pubic hair removal, navel, drapery, barefoot, standing, combat helmet, white hair, nipple, elderly people, see-through clothing, contrapposto, clothing in the ancient world, group of humans, Scipio Africanus, male toplessness, fasces"
551165e9-1421-4852-8f8f-60c0771ef563,"landscape, buildings, animals, birds, people","dog, tree, sky, palace, cow, horse, hunter, fishing"
553abb62-b999-4371-b13a-1881783a9295,"landscape, clouds, trees, field, road","landscape painting, cloud, road, human figure"
55636cae-aa87-4ba9-9f76-a08af58d9fa4,"building, water well, plants, window, door","building, Rome"
5580b303-2ade-408f-9889-0b395dc3d0a9,"('Error', '')","Mary, Jesus Christ, John the Baptist, Saint George"
55c32a73-7ec3-454b-9954-af793baa7e80,woman,Pauline Virginie Ono-dit-Biot
5608c623-aef3-4731-84dc-3d4be91d56df,"man, dress uniform, medal, necklace",Carl Rudenschöld
5610e8ff-825e-4a95-b7de-e0af5a4231e5,"woman, man, child","woman, man, musician, musical instrument"
562a967d-b91c-4beb-aaf0-78f4f5c681bd,"people, architecture, mosque interior","man, Orientalist painting, column, interior, arch, mosque"
56528ab9-9e1a-4f08-8b6c-0e0374945a15,"woman, dress, landscape, fur coat","woman, dress, girl, broad-leaved tree, sky, village, watercourse, eyebrow, brown hair, standing, smile, 1795–1820 clothing, part, Caroline Rivière, earring, glove, dark brown, boa"
568f74aa-f26d-4073-b8bd-4006446ffea9,"nude woman, ocean waves, rocky coast, cloudy sky","sea, wind wave, Venus, gaze towards the viewer, mons pubis"
569fbdd7-0098-40a6-82bd-bd75e394a538,"peaches, grapes, butterflies",bouquet
56d57c39-26de-4ca6-9024-4f717e01a46a,man,"smoking, Anselm Feuerbach, gaze towards the viewer, moustache, soul patch"
5700576a-6fb6-4e69-bfbf-2c730724674b,"cityscape, bridge, river, buildings, people","Notre-Dame de Paris, quai des Orfèvres, pont Saint-Michel"
570b2f2d-0a78-47f4-818d-02b68cda36eb,"canyon, river, trees, rock formations","landscape painting, river"
570ca728-16f6-4b13-a272-f54fb8c17735,"Mary Magdalene, Angels, Doves",Annunciation
57345c05-0ef1-4362-b52e-db41e0a4f678,"artist, portrait",Gottfrid Kallstenius
57513db2-c4b2-4880-bb8a-e1dcd71ea86d,"building, boat, sky, clouds, water, person","landscape, tower, Le Havre"
57757cab-dcca-4287-90b9-d2d71dcf0cf3,"horse, people, landscape",Cheval des Marquises
5779b515-77bf-4579-b0e8-ce4dce4580a1,"Sistine Madonna, Saint John the Baptist, Saint John the Evangelist","Hezekiah, Ahaz"
577bf1b5-340a-482a-baa7-90b0ba69a45f,"landscape, trees, river, mountains, sky","forest, wind"
57a9c4e4-f245-4b72-a1bf-f403af61aa94,"man, portrait","Gaspar de Bracamonte, 3rd Count of Peñaranda"
57f431b9-52d9-479f-9b11-b66807393f34,"Virgin Mary, Jesus Christ","Mary, Christ Child"
582e4593-9b13-400f-93ef-0b56e9f5c375,"people, horse, archway, light","woman, Christ"
5843ce8a-fd93-4c1d-8f9e-72cd834cb7a3,"Jesus Christ, Mary Magdalene, Saint John the Baptist, Saint Peter, Saint Paul, Saints, Angels, People, Heavenly Figures",Coronation of the Virgin
5853c429-a556-4148-b2da-13657b258327,"man, books, chair, pen, glasses","man, drawing, sitting, painter, Pierre Lacour"
58899594-8d3d-4be9-ab6e-ba66242e7ec8,"angels, people, clouds, sky, eagles","woman, cloud, shield, spear, lightning, trumpet, citadel"
588a749b-92b0-40ae-be31-d4e1e984bef3,"woman, dress",Maria Francisca Bia
58a2c038-5069-4d32-982e-38d63d9f9341,"Jesus Christ, Mary Magdalene, Peter, John, James","Jesus Christ, Saint Peter, Last Supper, Simon the Zealot, Holy Chalice, Bartholomew the Apostle, Thomas the Apostle, bread, Matthew the Apostle, John the Apostle, St. James the Elder, Apostle, knife, Andrew the Apostle, Jude the Apostle, James, son of Alphaeus, Philip the Apostle, Judas Iscariot"
58d18ecc-b1a3-4d78-bd29-ce68e5afd21c,"man, sword, mountains, fence, flags",George Wade
58e171b2-8565-4e3a-9ad6-2ea03e282e08,"Grevur Carl Fredrik Mannerheim, Minister for Foreign Affairs",Christofer Rutger Ludvig Manderström
593ea54e-d1d0-4109-bca4-aad612125324,"boats, waves, clouds, sky, storm","boat, storm"
59535272-8b1e-4d83-9d08-1b7c04ad2446,"Mary Magdalene, Jesus Christ, Angels, Shepherds",Christ Child
59758ada-6494-450a-8f7f-e33bb366955f,"people, bathhouse, water, ancient architecture","woman, nudity, sitting, walking, female breast, lying, White people, navel, drapery, standing, washing, toplessness, back, dimples of Venus, intergluteal cleft, buttocks, gluteal sulcus, red hair, black hair, hip, swimming pool, steatomery, Black people, nude swimming, arcade, group of humans, loincloth, cross-legged sitting, hammam, Bursa"
59aeae22-60c5-4b22-91d7-5b694edd5fe5,"landscape, cows, moon, tree, river, person","sitting, Moon, tree, sky, cow, artificial pond, cloud, evening, specular reflection, shore, herder, sunset, phase of the moon"
59be4818-acd0-4a9b-a4a4-c63ccbbd1282,"Christ, Angel","man, angel, Saint Sebastian"
5a13e4c8-f8d4-455b-89f4-8884bb6f61e1,"man, dress","portrait, man, George Heathcote"
5a188b58-ad5a-4cb9-9a2a-4933f1bdc671,"ship, fire, smoke, night, battle",Bombardment of Algiers
5aa2f715-3a0b-4cde-a538-2fd97c565c69,"man, coat, collar, jacket, button, shirt, tie, hair, face, expression",William Sotheron
5aab3e71-8064-4664-bac3-5ec28a355fff,"apples, jugs, tablecloth, basket","apple, peach"
5afdcb83-15d2-4544-807f-1917d979f1cc,"landscape, village, mountains, clouds","landscape, river"
5b2c0dd9-e9fb-41ce-ba31-18d5310e90aa,"woman, child, curtains, basket of fruit","woman, smile"
5b3e1d2b-fe0c-4a48-8a76-cb1d0788d45d,man,John Martin
5b7b176f-9f7d-4b21-92d7-8548ac2e1c7b,grapes,"leaf, grape, wall, raceme"
5b81f9c9-2da0-4ec9-a28f-b6c22f656de4,"woman, child, portrait","Oscar I of Sweden, Carl XV of Sweden, Désirée Clary, Josephine of Leuchtenberg"
5bae949a-f978-4e57-924b-41b9cf03fc40,"naked figure, warrior, dragon","nudity, Perseus, Andromeda, Ceto"
5bf900dd-6bc8-44dd-b281-1ed9e0c9724e,flowers,flower
5c189e92-b8eb-4a1a-a3cc-e968f321fdf7,"Mary Magdalene, Jesus Christ, Saint John the Baptist, Saint John the Evangelist, Saint John the Apostle","Mary, Christ Child"
5c5621ad-f9fd-4f7d-a99e-9bda7ab041ed,"man, woman, dog","woman, man, sitting, dress, dog, bouquet, broad-leaved tree, sky, book, path, autumn, couple, trousers, jacket, strolling, gate, reading, rural area, wall, vest, 1795–1820 clothing, foulard, trunk, collar, parasol, glove, honeymoon, Regency era, boredom, 3-way road junction, handbag"
5c57a2cf-eaac-42e0-af03-96fec9a9d470,"boats, buildings, river, people, trees","tree, boat, Munttoren, Singel"
5c711c3e-429f-4a9a-9518-b5d24160e54a,"mountains, trees, river, person","rock music, tree, sky, mountain, snow, cloud, stream, Sierra Nevada"
5c904979-2dc5-43a2-8066-a58a4ab2d292,"mountains, sky, clouds, trees, village","twilight, Catskill Mountains"
5cc65ff8-a5bd-4e63-949c-cccc180e3e5c,"landscape, buildings, trees, sky","tree, house"
5ccb66e0-d064-4c88-9661-e3c4cf5d7b21,"man, mask, robe, curtain, mantle",woman
5cce0afa-5654-43b6-ade2-70a03a1aad48,"landscape, clouds, village, river, man",Grote Kerk
5d25ce6e-7e7a-4573-9b7a-2e089a6dbfa5,"man, collar",man
5d4ad45d-f16c-4a05-8659-11558859202b,"a man in armor, a helmet","portrait, man, military, Louis Henri de La Tour dAuvergne"
5d58acac-a713-4791-a5db-9e69ac451a8f,"flowers, vase","flower, bouquet, vase, copper, wall, Fritillaria, Fritillaria imperialis"
5d71940c-87bc-4086-ad63-1f19bc9efecb,"people, fire, moon, night, beach, dresses, children, adults","beach, Michael Peter Ancher, Laurits Tuxen, Midsummer, Skagen, Anna Ancher, Marie Krøyer, Hugo Alfvén, Frederikke Treschow, bonfire, Holger Drachmann"
5d84d60e-7460-41d4-af88-ddfd0df1e9ae,"man, woman, guitar, violin, dog",musical instrument
5dd8feb0-3747-47ae-b932-07698b166583,"woman, child","woman, family, girl, maternal bond"
5e172c64-ab4e-4dc3-8db9-7069355dfd14,"Jesus Christ, Mary Magdalene, Saints, Angels","woman, man, waist-length hair, Mary, Jesus Christ, Mary Magdalene, aureola"
5e50c4bb-4b6b-46ba-bc5d-d1cf16e805a9,"Mary Magdalene, Jesus Christ, Joseph","hill, child, river, city, John the Baptist, spring, Holy Family"
5e6209b3-aeff-4afb-ac2a-153f2b99a95d,"woman, hat, gloves","woman, flower, plant, Elisa Casas, Barcelona, glove, yard"
5e743776-e17e-49e4-8e90-bcd99bb039de,"man, chair",Pierre Cacault
5ecba13e-be80-4385-80e9-cec56d7e5b74,"people, mountains, waterfall, trees, sky",John the Baptist
5eee5b71-b685-4903-a5a2-0cfe570485be,Christ,"Jesus Christ, Christ carrying the cross"
5f2236dc-c579-49c3-b6d1-0b62a1542792,"landscape, cows, trees, clouds, field","autumn, Catskill Mountains"
5f51d477-3e52-4313-9d49-f4d18691b03a,man,Klemens Stang
5f5ec02a-d272-4d2a-852b-7d1cd03a66b9,"people, church, priest, women, children, old man","woman, man, chair, church building, priest, sermon"
5f64ace2-b0a1-4d66-b604-1f7859c38d6b,"a young man, a ram","sheep, John the Baptist"
5f6caada-b48e-458a-b447-1fc9ecd6063f,"Venice, Gondolas, Sunset, Cityscape, Waterway, Architecture","Sun, Venice, sky, daylight, light source"
5f77bf4b-6d4b-4c8e-b565-9093e993bdf4,"house, cows, trees, river, people","tree, house"
5fb0a6c4-4c28-4d70-b00e-9c12ab0bbd7f,"a man in military uniform, a statue or sculpture",Godert van der Capellen
5fbd3f86-85a6-4974-b873-7f89702da0d4,cow,"grass, rural area, pasture, grazing, PrimHolstein"
5fc94102-5899-4cc4-9535-973677e55ee2,"woman, man, dancer","woman, man, interior, party, drinking"
5fea3aad-3d8f-460c-8ffe-2a7c3558354d,"flowers, vase",bouquet
5ffd48b7-7937-42be-a3c6-e6fecdaaaf9f,"('Error', '')",annunciation to the shepherds
60101fc7-1d80-4caf-aa45-759722404823,Amedeo Modigliani,"portrait, man, artist, Juan Gris"
60b27047-9e4b-4c83-a18f-8289cf1025e8,"lighthouse, ocean waves, sailing boats, cliffs, sky","sea, sky, bird, sailing ship, cloud, horizon, Atlantic Ocean, ocean, sailboat, coast, lighthouse, crepuscular ray"
60c48ff3-59b2-4bb7-b854-034a5f868375,"boats, people, landscape, sky, clouds",boat
60f72519-8f22-4781-b22b-a6a1ccdd7e0d,"man, glasses, eyewear, dress","glasses, philosophy"
6126e79c-f7fc-4362-9b2d-a383187e1b41,girl,"waist-length hair, dress, flower, girl, bouquet, rose, basket, eyebrow, gaze towards the viewer, smile, chestnut hair, choker, dark brown, bangs"
61273c03-bd04-41f8-8ee5-e2b8b9205945,"landscape, waterfall, trees, rocks, clouds","tree, waterfall"
612fa264-aa2b-4970-a15d-8ea131900618,"ancient ruins, people, architecture, landscape",ruins
6167da5c-7575-4c4e-92f9-b1f9b0cbade4,"man, dress",Johannes Camphuys
6193d940-8c71-4dc2-95fc-18bc30945787,"boats, people, ruins, landscape, sky","sailing ship, coast, harbor"
61b0c21e-f877-4696-b875-a01fb7ed4dab,"man, book",Louis Jacques Veltman
61bdd372-79fc-4af0-96a2-1d91974dce75,"people, architectural elements, painting","man, St Stevens Church, sacristy"
61c76c26-367b-4ed3-914c-2ee4c2b42463,"man, woman, child, building, fence, tree","man, religious painting, tree, axe"
6267b991-bf6c-46ab-ac04-f08094674642,"Angel, Mary Magdalene, Archangel Gabriel","landscape, angel, Mary, Gabriel, hortus conclusus, female"
62768458-df4f-48c9-a031-c86c42a37a4a,"man, woman, book, chair, table, jar","table, pipe, jug"
628cc65c-f1bf-405e-86e0-0636b9e652bc,man,"man, vest, hand-in-waistcoat"
62dffdd0-7e69-427a-b8b2-1afc9f147e18,"Christ on the Cross, Crucifixion","man, Jesus Christ"
630ef8eb-7f69-4aff-aa4d-4e4f2e16aa74,"landscape, river, hiker, trees, rocky terrain","man, rock, tree, hat, walking stick, stream"
632e10c0-2231-459c-9a8f-58202946d574,"man, collar, necklace",Willem Croes
6331de6f-94b0-4497-b35f-b2345a7e9c60,"man, beard, mantle, sword",man
63a24f03-cfd7-4a4e-b5c6-562118a7f45c,"two angels, clouds, bow and arrow",Cupid
63c91585-fc18-43f9-8974-500a906b035b,man,Alfred Sisley
63e6d022-3e1a-472d-8769-6dd772a6e58c,Madonna and Child,"woman, sitting, waist-length hair, female breast, overcoat, boy, Mary, Christ Child, mother, Madonna and Child, toplessness, chestnut hair, nipple, blond hair, pigtail, cushion, cherry, see-through clothing"
643ca7a9-4755-455e-a15d-85812033d573,a man in a red military uniform,"portrait, man, Thomas Brooke-Pechell"
6477f42e-ac1f-47a3-a5a4-f1edd75d58fc,"landscape, trees, building, birds, plants","landscape, broad-leaved tree, path, house, reed, hen"
64b9f529-9625-4d64-b3f6-b04cf4ddbbb3,man,"glasses, Alexandre Millerand"
64eeaf50-03d6-4b1a-854c-e6ecf5bf326a,"landscape, house, trees, clouds",landscape painting
655deee8-7f8c-4987-88fb-5b1dccf96538,"sheep, landscape, sea","sheep, herd, coast"
65819f7f-44a6-49c2-a36f-e97a44377266,"woman, book, chair",Léopoldine Hugo
66008323-1186-4ef7-a157-9570475c1057,"Mary Magdalene, Jesus Christ","death, Mary, Jesus Christ, sadness"
6609a21e-fc5a-47d6-bed5-c3ca32e6179b,"woman, dress, curtain, chair, bookshelf",Countess Palatine Maria Eufrosyne of Zweibrücken
660ff871-8992-4635-827d-bcfb79d610ac,"Roman Forum, Architectural columns, People, Buildings, Sky","Lacus Juturnae, Rome, Column of Phocas, Temple of Castor and Pollux, Temple of Saturn, Capitoline Hill"
664e2f8a-9826-4dc6-8066-45c5b7a7198f,"artist, painting, group of men","woman, man, painting, sitting, hat, book, table, painter, physical container, ceramic, musician, Pierre-Auguste Renoir, Édouard Manet, Claude Monet, Frédéric Bazille, sculpture in the round, Minerva, Edmond Maître, Otto Scholderer, Émile Zola, Zacharie Astruc"
666abce5-d2d3-41de-886b-2183b841fc24,"bath, person, dog",nudity
66ac8008-9b9a-4fbb-a8ba-abdfcb565e92,"King, Harpy","man, sitting, beard, harp, turban, David, Saul"
66d5f597-1ffd-40f9-8ee6-ed394fa782b6,"King, Soldiers, Crown, Palace, Flags, Architectural Elements","Hagia Sophia, Constantinople, Andronikos II Palaiologos, Roger de Flor"
670f2996-3f75-4570-b3fb-094bd925e63b,girl with cat,"sitting, girl, eyebrow, décolletage, blue, smile, blond hair, see-through clothing, bangs, kitten, scarf, pet"
67347233-e206-49d4-8d56-7d9229854a12,"Christ on the Cross, Crucifixion",Jesus Christ
6742a5d8-6440-493b-bfca-c09f109a35cf,"cows, goats, dogs, man, sheep, tree, house, river, landscape",tree
67ada198-13c7-4e0e-83f2-d9b24fd85c81,"Christ on the Cross, Mary Magdalene, Saint John the Evangelist, Saint Peter","crucifixion, John the Evangelist, tree of the knowledge of good and evil, tree of life, Crucifixion of Jesus, Calvary, Carthusian Order, Passion"
67edfa8f-e571-482f-a398-06ee006367ec,Rembrandt van Rijn,"man, akimbo, Rembrandt, standing"
686b8c23-34f4-4b27-882c-aa10aead3d6e,"The Inquisition, Masonic Ceremony, Cathedral Interior",auto-da-fé
688719fc-b2fc-4b42-bc77-ab745e4f062e,"woman, dress",Catharina Maria Voltemat
68b051f8-4e11-4893-93d3-0ebb6610a445,"Mary, mother of Jesus, Jesus Christ","woman, boy, Mary, Christ Child, mother"
6946ee57-87ad-44e9-82ef-a9f8d72a7b38,"mountain, lake, trees, boat, village, sky",mountain
694cb368-8a3d-4fba-82bc-ec6422bafc88,"cows, landscape, water, birds","sky, cow, grass, rural area, herd, pasture, grazing, wetland"
698bcb9b-3af6-4168-9a04-ad1c13b22ac1,"woman, sword, necklace","woman, Lucretia"
69a7091a-8aac-4cd0-9c24-698f5347d31f,"old man, beard, wine bottle",man
69baaa90-3a55-4b26-b26f-fac51ce1c9fd,"man, robe, gold frame",Herman Cedercreutz
69bed559-9bb9-48e3-9969-d501750a4dd1,"cypress tree, village, mountains, sky, moon, stars","night, Moon, sky, cloud, star, Cupressus, Alpilles, Saint-Rémy-de-Provence"
69ed618e-08bb-49ba-94d0-73f1f382b1c5,"waves, rocky coast, sea","wind wave, rock, body of water"
