image_id,pred_clean,gt
3511e680-8e50-48e8-ae59-33fccd7bca1b,Edvard Munch,Edvard Munch
352520fa-afd8-49dc-9e30-da144bf59927,Claude Monet,Alfred Sisley
354f79db-73e7-42ce-be8d-3bb931089dae,Rembrandt van Rijn,Rembrandt
35830957-bbbf-4a97-9434-d1b30f68a3ff,Unknown,Henry Siddons Mowbray
359fadc2-8a91-4f60-a7f0-5b32639d4a7f,Leonardo da Vinci,Antonio da Correggio
35aa9929-518e-40e1-afed-d7513f020b2e,Unknown,Caspar Netscher
35b8cc1f-a0dc-4514-94cd-9cea6fc4d211,John Singer Sargent,Akseli Gallen-Kallela
3644ec0a-3570-4623-a299-c7fa1a88a08b,Jean-François Millet,Francisco Goya
3686d05d-0665-42f8-a166-3ddaaf38704f,Unknown,George Bellows
36a4e90a-daa2-4a7e-b43a-7cc3baa47316,Peter Paul Rubens,Peter Paul Rubens
36bd2d47-70ca-41b8-a22d-68b4a413504d,Unknown,Cornelis Troost
36dce485-1e38-46bd-be3c-1780d19b7e80,Sandro Botticelli,Niccolò di Liberatore
36ded2e0-c496-4a38-86b6-c33cb0748667,Peter Paul Rubens,Peter Paul Rubens
3737740d-4e06-4783-bec5-fd6dc3a2b928,Titian,Juan Bautista Maíno
3743691d-99b9-4a15-be82-c6ad364118df,Jan van Goyen,Johannes Bosboom
3761f4c4-f353-47f5-b57a-eccecf221b08,Unknown,William Matthew Prior
37ccb4ca-bce8-479f-bebe-77fc44ba077f,Unknown,Winslow Homer
37df4579-66cb-4a4c-b04d-6201246ad358,Unknown,Simon Vouet
38840e85-179c-45bd-b14a-e08d1121e8a8,Unknown,Anthonie Leemans
388c16c1-c7b0-45e4-ae3a-43d4e79a77f1,Unknown,Anders Eklund
3893021d-5d68-423b-9bfa-0ff4b7bfab0e,Unknown,Félix Vallotton
38b3d69e-fec7-40d7-b8eb-4cc0f9fa6752,Unknown,Giovanni Bellini
38fdcaf8-e975-408d-bdab-634fabc185bb,Claude Monet,Claude Monet
395f9ae6-cb37-42fb-b2c1-d9647df9f926,Jan van Goyen,Abraham van Beijeren
39dd6067-86a1-46e5-956d-3b30c19953d9,El Greco,Francisco de Zurbarán
3a532916-f450-4df2-a7f2-a61610e28c09,Anonymous,Jan Baptist Huysmans
3a59f7c1-695b-45d2-9724-f0ac90cb6d31,Unknown,Anton Raphael Mengs
3a972407-11dd-4413-bfcb-d3107c8bc589,Unknown,Luis Juárez
3abd2078-4574-4bd6-a2d8-759deb805805,Unknown,Ferdinand Georg Waldmüller
3accb633-72c0-4034-b9ba-0b68a9b683bf,John William Godward,John William Godward
3adbce9a-bd73-489a-a0c6-1c6453b392bd,Amedeo Modigliani,Amedeo Modigliani
3aecbf59-4f0c-42ae-b0b1-3748b682a521,Pierre-Auguste Renoir,Pierre-Auguste Renoir
3afdc0fa-9353-4a2d-92e2-f9d436f1d3ec,Unknown,Albert Edelfelt
3b099fce-2e50-4ca1-8e9b-cc513ad3c0bc,Unknown,Johann Valentin Tischbein
3b245d99-eea9-4c97-abdf-9fbbd3dfcca8,Rubens,Dirck van Santvoort
3b2beddb-b585-42a3-b622-d6da8980d885,Rembrandt van Rijn,Nicolaes Eliaszoon Pickenoy
3b519f10-d219-46f0-b2af-0e657e877ad3,Titian,Paolo Veronese
3b649ed7-308e-40f0-b299-965dab454331,Unknown,Corneille de Lyon
3baf8941-9055-485b-bb20-40b0a6585f25,Jan van Goyen,Philips Wouwerman
3bb598a4-b493-4d76-bd79-5692a06dd2d5,Jan van Goyen,Jacob Jordaens
3bd0ea6c-96d6-40fb-a245-5227feac5b72,Jean-Léon Gérôme,Rosa Bonheur
3c0dc42c-1db6-4896-a0a3-9f53fd809081,Jean-Auguste-Dominique Ingres,Francisco Goya
3c18af7a-bd9b-4863-b09c-7bab14a9005e,Unknown,Eugène Carrière
3c7ce961-16b1-4253-980e-e6520ee4ce9e,Pablo Picasso,Pablo Picasso
3c7f5a9e-aa9f-4f1f-b466-6d7cb47f2f5c,Unknown,Albert Gottschalk
3cd433f3-f6d4-4b19-aad3-21cdd11aeba6,Unknown,Francesco Trevisani
3d9aecf9-252a-4aad-bb17-0e13058ccad4,Unknown,Léonard Limousin
3db262d9-1d8c-42fa-833c-e008f3a5d45c,Unknown,"Guido of Siena, Dietisalvi di Speme"
3dd04c05-fbd5-492b-a4fe-201f3b6c4218,Unknown,Arnold Houbraken
3df7707d-490c-45fb-9104-b8ea87e91f65,Rembrandt van Rijn,Titian
3e03a5b3-06c5-4015-bdd8-0c2b1252e5bd,Titian,Rosso Fiorentino
3e07b043-5a1b-433a-9df2-507c14c9606c,Raphael,Parmigianino
3e0f5d57-f39b-41dc-9cbb-7258547f81e6,Unknown,Filippo Lippi
3e19bd02-4dd5-4e85-9060-0531d4fbcdda,Goya,Francisco Goya
3e3a010e-8f53-4768-b16c-d8ebf54a2a5d,Jan van Goyen,Pieter de Bloot
3e4fc642-2d75-4e2d-b7b4-57bdce87658a,Rembrandt van Rijn,Frans Hals
3e6ff4e1-6a10-473e-911c-7e6ceff02fb9,Jan van Goyen,David Vinckboons
3ec5cb67-529e-4b0e-9bf4-63baf15e9033,Unknown,Jean-Auguste-Dominique Ingres
3f20f7bf-bca8-4848-a752-e696f12fb057,Vincent van Gogh,Vincent van Gogh
3f788d7a-85bf-4c77-aacb-39b4014533a0,Jan van Scorel,"Pieter de Hooch, Samuel van Hoogstraten"
3fd9a05b-b0ae-472d-ae47-d4f8f3a41ea2,Frans Hals,Frans Hals
3fda2e18-b470-4139-9c48-74e96b474d27,Claude Lorrain,Hubert Robert
40183b94-a0b4-4871-a391-d5aa1842232a,Unknown,Walter Robertson
405ca90f-3c2c-41d1-9f1d-36ba31b22b51,Unknown,François Kinson
40626758-166e-458a-813f-4269517e314e,Claude Monet,Claude Monet
40a97aaf-98c0-4f58-9b8e-a3b7d29660ba,John Singer Sargent,John Singer Sargent
40ca375b-38a4-4df7-b59f-0823258e73e5,Unknown,Antoine-François Callet
40f8ce88-c40b-4418-a68c-e4ea619f99f4,Unknown,Juliusz Kossak
41928b60-edaf-4cbd-a47f-c467087afb2c,John Singer Sargent,George Inness
41b77341-dcfa-4aae-9b0d-272f1128a044,Jean-Baptiste-Camille Corot,Paul Guigou
41fe6ac2-48be-4568-9c88-9035bc5c50df,Unknown,John La Farge
421b7cc1-6652-465b-86a0-13d5f1ccc05a,Unknown,David von Krafft
427649e6-7257-471d-8d10-0e1f5560e355,Unknown,Johannes Vollevens II
42c55f4d-236f-4fed-ad4d-fe318db24251,Jan van Goyen,Jan van der Heyden
431c9c9e-a1f9-45a9-bc88-dbafa9577513,Claude Monet,Mary Cassatt
43686750-45fe-4094-a602-67be11ec264c,Corot,Jean-Baptiste Camille Corot
4368f1f8-7e5e-40d4-8add-1391c7415730,Sandro Botticelli,Andrea del Castagno
43ade17d-bf1a-4a9c-a855-26e6eab8ecb5,Tiziano Vecellio,Giovanni Bellini
43d5b1bf-4c9a-4cae-807e-018ce2027842,Unknown,Juan Zapaca Inga
443996fd-d0ec-4f37-8f06-824cb703c6d7,Unknown,Nicolaes Muys
44621d85-d5c1-4e51-93ad-840f51be9466,Unknown,Alphonse Legros
4465a134-cf90-4147-b0b4-706894a1aa7c,Pierre-Auguste Renoir,Pierre-Auguste Renoir
448f2a1f-8752-4eca-8ab2-38added2820f,Claude Monet,Jean-Baptiste Camille Corot
453bc578-27e4-42f5-ab9a-6c7632906592,Caravaggio,Diego Velázquez
4576b6dc-1f8f-421e-8a2b-22fbafb16c54,Unknown,Gortzius Geldorp
45c7e2ea-9997-4297-9668-dc25e3f590c8,Jan van Goyen,Jacob Esselens
45cce676-380c-49a4-81ba-157d2514350e,Johann Heinrich Füssli,Gustave Moreau
46115f0c-c6ff-4c5b-a76b-71f13f2205c3,Unknown,Lovis Corinth
461b4cd5-13c1-483a-ac83-adc092cc648d,Claude Monet,Oscar Björck
4624718a-4a69-4c63-8f9f-1740803ef1a4,Jean-Baptiste-Camille Corot,Robert Seldon Duncanson
463619ed-912a-4a46-b17e-1617afa69d2c,El Greco,Francisco de Zurbarán
46642723-e365-4b18-a237-f4c06b111074,Unknown,Gustave Doré
466c2f9c-2eb8-457d-85dd-72b548868508,Unknown,John Neagle
46817707-8a22-4e67-8628-8f62c98c7b18,Titian,Paolo Veronese
46b4ac7a-ce14-469e-b961-b9dd396579c8,Unknown,Nicolaes Maes
46b59aee-6cf0-4e48-9c17-3f86b63fe050,Unknown,Olga Boznańska
46c73c73-5c10-4421-8682-173dec679453,Thomas Cole,Thomas Cole
46e0d172-6120-4108-b8b1-c067dc455a06,Unknown,Johannes Mytens
4733068b-2071-4ffa-a443-dd878fe7dc07,Georges Seurat,Paul Signac
4734fae4-f40d-422b-9527-37134511b66c,Unknown,David Teniers the Younger
47689990-380e-4ffc-a086-2788fd120d0b,Canaletto,Canaletto
47ab5291-0eb2-4ef0-b2b6-43627c5c2059,Unknown,Jules Laurens
47cdc44c-3852-4d44-bcbc-6a668cad7040,Unknown,Théodore Géricault
47e0511d-940b-4b14-a754-037f05f81678,Jan Steen,Jan Steen
483a676f-2517-4781-ab13-893eef8716aa,John Constable,Laurits Andersen Ring
484af0ad-cfa4-4bcd-84ea-2f099c1d2a09,Jan van Goyen,Jan Miense Molenaer
48a0cbeb-80bf-4259-b6e6-19f287f51961,Unknown Artist,David Klöcker Ehrenstrahl
48ade423-95f1-471a-8442-1674f8a67de1,Unknown,Henricus Rol
48da5f37-b878-464c-b531-12ed503f6e09,Unknown,William-Adolphe Bouguereau
48daffba-db61-48bb-aa82-662b5c1ecb79,Titian,Vittore Carpaccio
49123bd1-83ed-434b-9443-0f5d442de727,Edward Hopper,Edward Hopper
49132c1b-b046-4ab5-8fd3-18bb9f748cd8,Claude Lorrain,Bartholomeus Breenbergh
494298ed-7d7f-470a-b313-ea58088be35e,Jean-Léon Gérôme,Jean-Léon Gérôme
497334bb-3921-4f20-93d8-fe7376aa9b80,John Constable,Simon Denis
497433d6-4942-4c2a-afb9-cdff097387ba,Unknown,Giovanni Battista Cima da Conegliano
499299ab-941f-43ff-94db-9668b10fc2f7,Unknown,Jan Willem Pieneman
49e2d1d8-b874-4e52-b6d6-6de828e32cff,Claude Monet,Camille Pissarro
49f6cf3e-2285-419f-a7ae-309a9ddc90ff,Unknown,Santiago Rusiñol i Prats
4a828a9c-1534-4f30-a5b9-f00237fdf837,Ivan Aivazovsky,"Ivan Shishkin, Konstantin Savitsky"
4ac59245-fcc8-452c-9764-cdba72e0d439,Jan van Huysum,Jan van Huysum
4ad59302-7699-4dcd-a5bf-73d570e7e241,Camille Pissarro,Camille Pissarro
4ae1de2b-18a5-477e-8ac0-d7463bd31751,Titian,Paris Bordone
4afa4094-bfc4-4ce9-8746-b020afb6f843,Peter Paul Rubens,Peter Paul Rubens
4b2a5e61-7669-445b-9765-04c91f94addc,Unknown,Luis Egidio Meléndez
4b72f2eb-af04-429e-ae8a-e06607620f73,Johann Heinrich Roos,Joseph Vernet
4bb0fd7f-6e7a-4288-8d2a-45d79ecaf019,Titian,Giorgio Vasari
4bd9ace2-a584-440b-aaba-49b670267c9b,Unknown,Alice Pike Barney
4bef5160-94aa-422b-8f11-c9d3283f464e,Titian,Peter Paul Rubens
4c11b75b-81c0-4335-94c3-911c20290b3d,Unknown,Adriaen Isenbrandt
4c3dfbca-9a42-42be-ad58-f94255d81a39,John Trumbull,John Neagle
4cb91114-bcee-4344-b8a7-b7a22f932d4e,Karl Friedrich Schinkel,Carl XV of Sweden
4cf8e885-cfd3-47c2-9df0-61a46b7bd260,Unknown,Jacob Heinrich Elbfas
4d1915ee-ef90-48ec-9844-2705027113d9,Caravaggio,Louis Finson
4d272bbb-5a31-49e3-90eb-f04e7466f118,Unknown,Anders Trulson
4d821ac7-b3d2-4af8-9b47-aef67e4a75ea,John Trumbull,Charles Willson Peale
4dc4b7c3-e8cb-468c-99f6-4483f7fcaa71,Johannes Vermeer,Meindert Hobbema
4def5d13-42f9-4dbd-8a04-4224b0f90f26,Paul Gauguin,Paul Gauguin
4e401c94-1dd1-4782-806d-eed9ed8c6527,John Hoppner,George Romney
4e524f2c-6fe0-4727-9c98-171874fd2825,Leonardo da Vinci,Leonardo da Vinci
4e7188a6-4245-4d5c-a335-7db766e35f9c,Paul Klee,Piet Mondrian
4e7e1874-ba58-4a46-bffa-4908f711bc9c,Johannes Vermeer,Edvard Munch
4e993223-6d68-4e5d-8bae-a17f270fdb3f,Raphael,Raphael
4e9ec6fb-05f2-4e23-8463-bbdd245c10f1,Unknown,Ignacio de Ries
4ed6a915-83eb-4f3f-a065-ccd4981b8e72,Unknown,Orcagna
4f14b5c2-7c34-4ff4-b1c7-083a0890d174,Unknown,Wassily Kandinsky
4f577162-e474-4244-82fc-8a87efa7e8cb,Unknown,David Kock
4f8a83c2-c656-4698-83c2-6e64c23573df,Unknown,Egron Lundgren
4fb04851-94ac-44cc-9e2c-b55fe914b863,Unknown,Luca Signorelli
4fb8d3f5-a779-441d-b70a-9f4c84ef3ecb,Edvard Munch,Edvard Munch
4fefa3d1-6ade-4aaf-b99f-83a43392619a,Unknown,Michael Peter Ancher
500acefe-7e17-46ce-85b6-f5007401dc9c,Titian,Piero di Cosimo
5058e31f-4101-4914-8ab0-b9a6ad0d097e,Sandro Botticelli,"Sandro Botticelli, Filippino Lippi"
505bb35d-c57a-47ea-99aa-59f353dd9f50,Titian,Orazio Gentileschi
506a6427-0049-4796-a534-3f4281a9f077,Unknown,Jacopo di Cione
509f6eb4-d3fa-4c5a-bbaf-0c721f0d63fc,Unknown,Everhart Kuhn
51021ccd-96f3-4400-9210-ff81a9366e42,Unknown,Savinien Edme Dubourjal
513c0c79-967f-40b6-8fbe-9d4680e2a525,Titian,Federico Barocci
5151c9f3-cf9d-4598-ad74-90da585034d3,Edgar Degas,Louis-Maurice Boutet de Monvel
51a867a7-571b-4caf-8eea-2a37e7088695,Claude Monet,Alfred Sisley
51b00820-78f4-4a6d-9cf7-528036c12a02,Jean-Baptiste-Camille Corot,Gustave Courbet
51dd4992-ab78-4acf-ae16-37dbf1d532e1,Edouard Manet,Édouard Manet
52840469-8974-404b-8252-2e1444f1d8d4,Claes Rijndam,David Klöcker Ehrenstrahl
52e97f0e-8e86-4871-a11a-569e854ed68b,Jan van Goyen,Jan van Goyen
53747f27-200e-494a-82d7-be041b282f6d,Titian,Pompeo Batoni
537a3d3b-5092-48e5-ace1-3339fe3fc29b,Albert Bierstadt,Albert Bierstadt
53934132-6205-48d8-a367-bac191bd2684,Unknown,Adriaen Backer
53d0e56f-96e4-4c2a-b1ae-347a520c5fe1,Unknown,Jacopo Ligozzi
5430cf90-21c2-463a-99fa-fdd3e390cc01,Peter Paul Rubens,Peter Paul Rubens
54a711c8-2974-4ebd-b34e-9c1a5587dbc3,Unknown,Willem Key
54ac3514-28fd-4d3c-bede-aea248f6ff6c,Unknown,Laura Wheeler Waring
54c09a15-ae3b-42a4-9092-b45f74612bf5,Raphael,Raphael
54d432d4-bb05-4554-bf7d-ece46578c938,Unknown,Abraham Bloemaert
54dea80b-ac5c-4f5d-866a-b68cb75d90db,Van Gogh,Piet Mondrian
54ef2133-91a3-4d38-a8ec-6db79448073b,Caravaggio,Wouter Crabeth II
5503c42c-6d8e-482f-a273-3d43d29c7363,Unknown,Niccolò dellAbbate
551165e9-1421-4852-8f8f-60c0771ef563,Claude Lorrain,Bernardo Bellotto
553abb62-b999-4371-b13a-1881783a9295,"Van Gogh, Rembrandt",Philips Koninck
55636cae-aa87-4ba9-9f76-a08af58d9fa4,Unknown,Martinus Rørbye
5580b303-2ade-408f-9889-0b395dc3d0a9,Unknown,Carlo Saraceni
55c32a73-7ec3-454b-9954-af793baa7e80,Johannes Vermeer,Jean-François Millet
5608c623-aef3-4731-84dc-3d4be91d56df,Unknown,Carl Fredrich Brander
5610e8ff-825e-4a95-b7de-e0af5a4231e5,Rembrandt van Rijn,Frans van Mieris the Elder
562a967d-b91c-4beb-aaf0-78f4f5c681bd,Johann Heinrich Roos,Jean-Léon Gérôme
56528ab9-9e1a-4f08-8b6c-0e0374945a15,Unknown,Jean-Auguste-Dominique Ingres
568f74aa-f26d-4073-b8bd-4006446ffea9,Jean-Léon Gérôme,Henri Gervex
569fbdd7-0098-40a6-82bd-bd75e394a538,Jan van Huysum,Rachel Ruysch
56d57c39-26de-4ca6-9024-4f717e01a46a,Pablo Picasso,Anselm Feuerbach
5700576a-6fb6-4e69-bfbf-2c730724674b,Claude Monet,Jean-Baptiste Camille Corot
570b2f2d-0a78-47f4-818d-02b68cda36eb,Jean-Baptiste-Camille Corot,Gustave Courbet
570ca728-16f6-4b13-a272-f54fb8c17735,El Greco,El Greco
57345c05-0ef1-4362-b52e-db41e0a4f678,Kees van Dongen,Gottfrid Kallstenius
57513db2-c4b2-4880-bb8a-e1dcd71ea86d,Jean-Baptiste-Camille Corot,Eugène Louis Boudin
57757cab-dcca-4287-90b9-d2d71dcf0cf3,Paul Gauguin,Paul Gauguin
5779b515-77bf-4579-b0e8-ce4dce4580a1,Michelangelo,Michelangelo
577bf1b5-340a-482a-baa7-90b0ba69a45f,John Constable,Gustave Courbet
57a9c4e4-f245-4b72-a1bf-f403af61aa94,Unknown,Gerard ter Borch
57f431b9-52d9-479f-9b11-b66807393f34,Unknown,Duccio di Buoninsegna
582e4593-9b13-400f-93ef-0b56e9f5c375,Unknown,Henry Ossawa Tanner
5843ce8a-fd93-4c1d-8f9e-72cd834cb7a3,Unknown,Giovanni Battista Cima da Conegliano
5853c429-a556-4148-b2da-13657b258327,Unknown,Jean-Adolphe Papin
58899594-8d3d-4be9-ab6e-ba66242e7ec8,Unknown,Charles Le Brun
588a749b-92b0-40ae-be31-d4e1e984bef3,Unknown,Hendrik Alexander Sangster
58a2c038-5069-4d32-982e-38d63d9f9341,Unknown,Juan de Juanes
58d18ecc-b1a3-4d78-bd29-ce68e5afd21c,Unknown,Johan van Diest
58e171b2-8565-4e3a-9ad6-2ea03e282e08,Unknown,Johan Vilhelm Gertner
593ea54e-d1d0-4109-bca4-aad612125324,Jan van Goyen,Pieter Mulier the Elder
59535272-8b1e-4d83-9d08-1b7c04ad2446,El Greco,El Greco
59758ada-6494-450a-8f7f-e33bb366955f,Jean-Léon Gérôme,Jean-Léon Gérôme
59aeae22-60c5-4b22-91d7-5b694edd5fe5,Jean-Baptiste-Camille Corot,Jean-Baptiste Camille Corot
59be4818-acd0-4a9b-a4a4-c63ccbbd1282,Sandro Botticelli,Francesco Botticini
5a13e4c8-f8d4-455b-89f4-8884bb6f61e1,John Singleton Copley,Gilbert Stuart
5a188b58-ad5a-4cb9-9a2a-4933f1bdc671,Unknown,Thomas Luny
5aa2f715-3a0b-4cde-a538-2fd97c565c69,John Singleton Copley,George Romney
5aab3e71-8064-4664-bac3-5ec28a355fff,Paul Cézanne,Paul Cézanne
5afdcb83-15d2-4544-807f-1917d979f1cc,Jacob van Ruisdael,Hercules Seghers
5b2c0dd9-e9fb-41ce-ba31-18d5310e90aa,Jean-Honoré Fragonard,Jean-Honoré Fragonard
5b3e1d2b-fe0c-4a48-8a76-cb1d0788d45d,Unknown,Henry Warren
5b7b176f-9f7d-4b21-92d7-8548ac2e1c7b,Unknown,Andrew John Henry Way
5b81f9c9-2da0-4ec9-a28f-b6c22f656de4,Unknown,Fredric Westin
5bae949a-f978-4e57-924b-41b9cf03fc40,John William Waterhouse,Edward Burne-Jones
5bf900dd-6bc8-44dd-b281-1ed9e0c9724e,Edouard Manet,Édouard Manet
5c189e92-b8eb-4a1a-a3cc-e968f321fdf7,Duccio di Buoninsegna,Taddeo Gaddi
5c5621ad-f9fd-4f7d-a99e-9bda7ab041ed,John Singer Sargent,George Henry Boughton
5c57a2cf-eaac-42e0-af03-96fec9a9d470,Johannes Vermeer,Eduard Alexander Hilverdink
5c711c3e-429f-4a9a-9518-b5d24160e54a,Unknown,William Keith
5c904979-2dc5-43a2-8066-a58a4ab2d292,John Constable,Frederic Edwin Church
5cc65ff8-a5bd-4e63-949c-cccc180e3e5c,Paul Gauguin,Paul Cézanne
5ccb66e0-d064-4c88-9661-e3c4cf5d7b21,Unknown,Jean Baptiste Vanmour
5cce0afa-5654-43b6-ade2-70a03a1aad48,Johannes Vermeer,Andreas Schelfhout
5d25ce6e-7e7a-4573-9b7a-2e089a6dbfa5,Rembrandt van Rijn,Jan van Ravesteyn
5d4ad45d-f16c-4a05-8659-11558859202b,Unknown,Hyacinthe Rigaud
5d58acac-a713-4791-a5db-9e69ac451a8f,Vincent van Gogh,Vincent van Gogh
5d71940c-87bc-4086-ad63-1f19bc9efecb,Unknown,Peder Severin Krøyer
5d84d60e-7460-41d4-af88-ddfd0df1e9ae,Jan van Goyen,Jacob Ochtervelt
5dd8feb0-3747-47ae-b932-07698b166583,Jean-Honoré Fragonard,Élisabeth Louise Vigée Le Brun
5e172c64-ab4e-4dc3-8db9-7069355dfd14,Giotto di Bondone,Pietro Lorenzetti
5e50c4bb-4b6b-46ba-bc5d-d1cf16e805a9,Unknown,Jacopo Zucchi
5e6209b3-aeff-4afb-ac2a-153f2b99a95d,Unknown,Ramon Casas
5e743776-e17e-49e4-8e90-bcd99bb039de,Joseph Wright of Derby,François Sablet
5ecba13e-be80-4385-80e9-cec56d7e5b74,Thomas Cole,Thomas Cole
5eee5b71-b685-4903-a5a2-0cfe570485be,El Greco,El Greco
5f2236dc-c579-49c3-b6d1-0b62a1542792,Albert Bierstadt,Albert Bierstadt
5f51d477-3e52-4313-9d49-f4d18691b03a,Edvard Munch,Edvard Munch
5f5ec02a-d272-4d2a-852b-7d1cd03a66b9,Unknown,François-Auguste Biard
5f64ace2-b0a1-4d66-b604-1f7859c38d6b,Unknown,Bartolomeo Manfredi
5f6caada-b48e-458a-b447-1fc9ecd6063f,J.M.W. Turner,J. M. W. Turner
5f77bf4b-6d4b-4c8e-b565-9093e993bdf4,Unknown,Maurits E.H.R. van den Kerkhoff
5fb0a6c4-4c28-4d70-b00e-9c12ab0bbd7f,Unknown,Cornelis Kruseman
5fbd3f86-85a6-4974-b873-7f89702da0d4,Xavier Manceau,Anton Mauve
5fc94102-5899-4cc4-9535-973677e55ee2,Jan Steen,Pieter Quast
5fea3aad-3d8f-460c-8ffe-2a7c3558354d,Jan van Huysum,Jan Evert Morel
5ffd48b7-7937-42be-a3c6-e6fecdaaaf9f,Unknown,Joachim Wtewael
60101fc7-1d80-4caf-aa45-759722404823,Amedeo Modigliani,Amedeo Modigliani
60b27047-9e4b-4c83-a18f-8289cf1025e8,John Singer Sargent,Alfred Thompson Bricher
60c48ff3-59b2-4bb7-b854-034a5f868375,Jan van Goyen,Adam Willaerts
60f72519-8f22-4781-b22b-a6a1ccdd7e0d,Jean-Léon Gérôme,Jules Bastien-Lepage
6126e79c-f7fc-4362-9b2d-a383187e1b41,Childe Hassam,Charles Joshua Chaplin
61273c03-bd04-41f8-8ee5-e2b8b9205945,Jacob van Ruisdael,Jan van Kessel
612fa264-aa2b-4970-a15d-8ea131900618,Unknown,Jean-Baptiste Lallemand
6167da5c-7575-4c4e-92f9-b1f9b0cbade4,Unknown,Gerrit van Goor
6193d940-8c71-4dc2-95fc-18bc30945787,Claude Lorrain,Joseph Vernet
61b0c21e-f877-4696-b875-a01fb7ed4dab,Unknown,Nicolaas Pieneman
61bdd372-79fc-4af0-96a2-1d91974dce75,Jan van Goyen,Johannes Bosboom
61c76c26-367b-4ed3-914c-2ee4c2b42463,Unknown,Lawrence W. Ladd
6267b991-bf6c-46ab-ac04-f08094674642,Leonardo da Vinci,Lorenzo di Credi
62768458-df4f-48c9-a031-c86c42a37a4a,Jan Steen,Jan Steen
628cc65c-f1bf-405e-86e0-0636b9e652bc,Unknown,Jean-Léon Gérôme
62dffdd0-7e69-427a-b8b2-1afc9f147e18,Unknown,Cosimo Tura
630ef8eb-7f69-4aff-aa4d-4e4f2e16aa74,Jean-Baptiste-Camille Corot,Jean-Baptiste Camille Corot
632e10c0-2231-459c-9a8f-58202946d574,Van Dyck,Frans Hals
6331de6f-94b0-4497-b35f-b2345a7e9c60,Unknown,Michiel Jansz. van Mierevelt
63a24f03-cfd7-4a4e-b5c6-562118a7f45c,Pietro Marini,Julius Kronberg
63c91585-fc18-43f9-8974-500a906b035b,Pierre-Auguste Renoir,Pierre-Auguste Renoir
63e6d022-3e1a-472d-8769-6dd772a6e58c,Unknown,Master of the Female Half-Lengths
643ca7a9-4755-455e-a15d-85812033d573,John Singleton Copley,John Hoppner
6477f42e-ac1f-47a3-a5a4-f1edd75d58fc,Unknown,Félix Vallotton
64b9f529-9625-4d64-b3f6-b04cf4ddbbb3,Unknown,Marcel Baschet
64eeaf50-03d6-4b1a-854c-e6ecf5bf326a,Jan van Goyen,Pieter de Molijn
655deee8-7f8c-4987-88fb-5b1dccf96538,John Atkinson Grimshaw,William Holman Hunt
65819f7f-44a6-49c2-a36f-e97a44377266,Jean-Baptiste-Camille Corot,Auguste de Châtillon
66008323-1186-4ef7-a157-9570475c1057,Unknown,Juan de Valdés Leal
6609a21e-fc5a-47d6-bed5-c3ca32e6179b,Unknown,David Klöcker Ehrenstrahl
660ff871-8992-4635-827d-bcfb79d610ac,Giovanni Antonio Canal,Canaletto
664e2f8a-9826-4dc6-8066-45c5b7a7198f,Edgar Degas,Henri Fantin-Latour
666abce5-d2d3-41de-886b-2183b841fc24,Claude Monet,Pierre Bonnard
66ac8008-9b9a-4fbb-a8ba-abdfcb565e92,Rembrandt van Rijn,Rembrandt
66d5f597-1ffd-40f9-8ee6-ed394fa782b6,Unknown,José Moreno Carbonero
670f2996-3f75-4570-b3fb-094bd925e63b,Léon Chervin,Charles Joshua Chaplin
67347233-e206-49d4-8d56-7d9229854a12,Unknown,Andrea di Bartolo
6742a5d8-6440-493b-bfca-c09f109a35cf,Unknown,Jan van Gool
67ada198-13c7-4e0e-83f2-d9b24fd85c81,Unknown,Jean de Beaumetz
67edfa8f-e571-482f-a398-06ee006367ec,Rembrandt van Rijn,Rembrandt
686b8c23-34f4-4b27-882c-aa10aead3d6e,Francisco de Goya,Francisco Goya
688719fc-b2fc-4b42-bc77-ab745e4f062e,Unknown,Pehr Hilleström
68b051f8-4e11-4893-93d3-0ebb6610a445,Raphael,Giovanni Battista Cima da Conegliano
6946ee57-87ad-44e9-82ef-a9f8d72a7b38,John James Audubon,Frederic Edwin Church
694cb368-8a3d-4fba-82bc-ec6422bafc88,Unknown,Willem Maris
698bcb9b-3af6-4168-9a04-ad1c13b22ac1,Rembrandt van Rijn,Rembrandt
69a7091a-8aac-4cd0-9c24-698f5347d31f,Rembrandt van Rijn,Ary de Vois
69baaa90-3a55-4b26-b26f-fac51ce1c9fd,Unknown,Per Fjellström
69bed559-9bb9-48e3-9969-d501750a4dd1,Vincent van Gogh,Vincent van Gogh
69ed618e-08bb-49ba-94d0-73f1f382b1c5,Winslow Homer,Winslow Homer
6a2d80c1-d8ff-415f-bf99-bb1186e8f9b4,John Singleton Copley,John Singleton Copley
6a2f6540-7fec-42f7-a6dc-54cad8dbe4cc,Piet Mondrian,Laurits Andersen Ring
6a3ffc83-c341-49f0-94e4-75d8a9b6c792,John William Godward,James Tissot
6a660c7d-11e3-48b7-a863-187f99cfaabb,Rembrandt van Rijn,Ferdinand Bol
6a7dacfb-c2b8-4848-b6bf-e8183026fc0c,Jan van Huysum,Jan Davidsz. de Heem
6abd5195-c0a7-4326-acbc-7ffb54febf20,Albrecht Dürer,Albrecht Dürer
6ad612d1-c7c9-4b95-8601-2c6b4ab3c6d5,Peter Paul Rubens,Peter Paul Rubens
6aeb0f86-5ca1-45a0-9084-b774d8851a4b,Jan van Goyen,Jan Lagoor
